#Word Types: 174016
#Word Tokens: 6648123
#Search Hits: 0
422	1522	armen	
423	1520	buyten	
424	1516	knecht	
425	1510	bemint	
426	1507	verlaten	
427	1505	dal	
428	1503	soeckt	
429	1503	vaders	
430	1498	raet	
431	1497	nv	
432	1492	lijf	
433	1491	werelts	
434	1487	tijd	
435	1483	dag	
436	1477	bereyt	
437	1475	stelt	
438	1474	hulp	
439	1467	vrolijck	
440	1463	sijne	
441	1461	hant	
442	1457	ic	
443	1455	kind	
444	1454	kindt	
445	1452	valt	
446	1448	zoet	
447	1442	nam	
448	1436	sie	
449	1433	eeuwig	
450	1431	maeght	
451	1430	neder	
452	1415	bidden	
453	1412	christum	
454	1412	deught	
455	1412	rechte	
456	1409	liefste	
457	1408	gedaen	
458	1406	keeren	
459	1404	schijnt	
460	1401	kint	
461	1401	nochtans	
462	1395	snel	
463	1387	adieu	
464	1382	leeven	
465	1379	gemoet	
466	1378	hof	
467	1375	weten	
468	1372	magh	
469	1367	gantsch	
470	1361	oyt	
471	1359	aerde	
472	1357	toont	
473	1350	scheyden	
474	1350	vreugd	
475	1348	schoot	
476	1346	bloed	
477	1346	dienst	
478	1346	werd	
479	1338	riep	
480	1334	throon	
481	1332	aerden	
482	1328	even	
483	1328	woord	
484	1327	houden	
485	1324	gheven	
486	1315	weg	
487	1312	je	
488	1310	kleyn	
489	1305	zyt	
490	1303	bid	
491	1302	le	
492	1293	ghedaen	
493	1289	singen	
494	1287	dient	
495	1287	gelijk	
496	1287	stil	
497	1285	maria	
498	1284	lusten	
499	1280	wille	
500	1276	open	
501	1275	rusten	
502	1274	straf	
503	1269	sagh	
504	1266	vreest	
505	1263	prijs	
506	1263	wien	
507	1263	zou	
508	1260	zonden	
509	1257	zonder	
510	1253	beminnen	
511	1252	christen	
512	1252	hare	
513	1251	dragen	
514	1251	mijns	
515	1250	levens	
516	1249	net	
517	1247	nimmer	
518	1246	waerheyt	
519	1244	ontfaen	
520	1243	selven	
521	1241	ghepresen	
522	1240	meerder	
523	1233	vreesen	
524	1232	ras	
525	1232	tijden	
526	1232	tranen	
527	1231	kroon	
528	1230	uwer	
529	1228	bloedt	
530	1228	christi	
531	1226	trouwe	
532	1222	haet	
533	1222	verblijden	
534	1217	deel	
535	1216	bekent	
536	1211	jaer	
537	1210	oog	
538	1209	bloot	
539	1208	wijs	
540	1202	val	
541	1199	vruchten	
542	1198	mont	
543	1194	kruys	
544	1193	aerd	
545	1193	soude	
546	1189	lam	
547	1187	stonden	
548	1187	wonden	
549	1185	seght	
550	1183	vroom	
551	1177	heden	
552	1177	oogh	
553	1174	verlost	
554	1172	staan	
555	1172	volk	
556	1171	trouwen	
557	1168	roept	
558	1162	broeders	
559	1162	bruyt	
560	1161	hoog	
561	1156	bidt	
562	1154	zijnen	
563	1151	bruydegom	
564	1151	leet	
565	1149	land	
566	1146	fel	
567	1144	scheen	
568	1144	wenschen	
569	1139	wou	
570	1138	aenschijn	
571	1131	verloren	
572	1129	looft	
573	1128	graf	
574	1127	noodt	
575	1123	ver	
576	1122	seyt	
577	1121	groene	
578	1120	dorst	
579	1119	groen	
580	1116	moest	
581	1116	steeds	
582	1113	denckt	
583	1113	eygen	
584	1113	stof	
585	1112	loopen	
586	1111	edel	
587	1109	geloof	
588	1107	vee	
589	1107	vergaen	
590	1104	se	
591	1103	keert	
592	1103	mond	
593	1103	oude	
594	1101	droeve	
595	1101	slaen	
596	1097	eeuwich	
597	1097	elk	
598	1096	kon	
599	1093	danck	
600	1088	iesu	
601	1088	soecken	
602	1088	souden	
603	1087	sach	
604	1084	vreden	
605	1080	treden	
606	1077	velt	
607	1074	helpen	
608	1071	cracht	
609	1067	inde	
610	1067	prins	
611	1066	singhen	
612	1063	beste	
613	1063	voeten	
614	1061	lant	
615	1060	herder	
616	1059	vrouwen	
617	1057	duysent	
618	1057	liever	
619	1057	quamen	
620	1055	saem	
621	1051	heil	
622	1051	maakt	
623	1050	mondt	
624	1043	grooter	
625	1041	bewaert	
626	1040	waerde	
627	1039	dingen	
628	1039	ooren	
629	1035	vind	
630	1034	alder	
631	1034	mey	
632	1034	vrou	
633	1033	ghemoet	
634	1033	zult	
635	1031	boos	
636	1031	eene	
637	1031	ginck	
638	1028	lot	
639	1027	bitter	
640	1026	vallen	
641	1024	drie	
642	1023	nooit	
643	1023	sulck	
644	1022	vrees	
645	1018	varen	
646	1017	lyden	
647	1017	moghen	
648	1016	glans	
649	1014	heyligh	
650	1009	wegen	
651	1006	steen	
652	1006	wee	
653	1005	daghen	
654	1005	verstant	
655	1002	engel	
656	1000	mensche	
657	1000	vreugt	
658	999	nimmermeer	
659	997	datmen	
660	997	deed	
661	997	synen	
662	996	rijcke	
663	996	slaet	
664	995	on	
665	995	sulcken	
666	995	vrucht	
667	991	geheel	
668	990	last	
669	990	nemen	
670	990	stont	
671	990	trou	
672	989	goe	
673	988	gelt	
674	987	oprecht	
675	987	spreeckt	
676	987	viel	
677	985	prijsen	
678	985	vromen	
679	983	gemoed	
680	982	self	
681	981	hoor	
682	979	suchten	
683	978	dier	
684	976	dienen	
685	975	oordeel	
686	974	geef	
687	974	vyer	
688	973	best	
689	971	keer	
690	970	kent	
691	969	arm	
692	969	jesu	
693	966	jonge	
694	961	behagen	
695	961	kant	
696	960	sond	
697	960	teer	
698	957	beminde	
699	956	n	
700	955	zin	
701	954	zegen	
702	953	deucht	
703	951	aenschouwen	
704	947	quade	
705	945	brengt	
706	944	vyanden	
707	942	wit	
708	935	brandt	
709	935	inder	
710	933	wierd	
711	931	ging	
712	930	zie	
713	928	sterck	
714	928	zoete	
715	926	gegeven	
716	925	brenght	
717	925	verstaen	
718	923	kost	
719	923	slecht	
720	923	we	
721	922	altoos	
722	921	hel	
723	921	houd	
724	918	e	
725	916	boom	
726	914	naa	
727	911	feest	
728	910	loopt	
729	909	arme	
730	909	israel	
731	908	jae	
732	907	name	
733	906	vanden	
734	905	branden	
735	904	coninck	
736	904	seggen	
737	903	droefheyt	
738	903	ghenade	
739	901	plaets	
740	893	stellen	
741	891	hij	
742	890	rechten	
743	889	boose	
744	887	ontfangen	
745	885	landen	
746	885	nood	
747	883	spot	
748	883	verheught	
749	882	metter	
750	877	also	
751	877	bruydt	
752	877	krachten	
753	877	myne	
754	876	daet	
755	876	datse	
756	876	draghen	
757	876	ouer	
758	875	soeten	
759	874	roem	
760	874	zien	
761	872	wild	
762	870	rechter	
763	869	toen	
764	866	quaedt	
765	863	iae	
766	862	wezen	
767	861	verlaet	
768	860	roepen	
769	858	spoet	
770	857	ag	
771	856	diep	
772	856	ligt	
773	854	vermaen	
774	853	gingh	
775	852	baet	
776	850	prince	
777	849	gout	
778	849	weerelt	
779	848	aert	
780	847	klagen	
781	846	strijden	
782	844	drincken	
783	843	m	
784	842	genade	
785	841	hadde	
786	841	henen	
787	840	hadt	
788	840	mogen	
789	840	mynen	
790	839	isser	
791	839	ware	
792	838	maecken	
793	838	reyne	
794	838	terstont	
795	835	vint	
796	834	achten	
797	834	vooren	
798	833	cleyn	
799	832	gheboren	
800	832	siele	
801	830	goden	
802	828	houwen	
803	827	derven	
804	827	iaer	
805	827	wilde	
806	825	brant	
807	824	konnen	
808	824	openbaer	
809	822	dooden	
810	822	eerste	
811	821	strijdt	
812	820	gepresen	
813	820	vat	
814	819	et	
815	818	schepper	
816	818	sij	
817	817	zinnen	
818	816	betrouwen	
819	816	ha	
820	816	vliet	
821	814	du	
822	813	brengen	
823	812	bequaem	
824	811	gaven	
825	811	indien	
826	811	vrouwe	
827	810	stout	
828	808	eyghen	
829	806	sprak	
830	806	wint	
831	805	cruys	
832	805	hadden	
833	805	valsche	
834	805	zoon	
835	804	bereydt	
836	804	geboren	
837	803	dalen	
838	803	leydt	
839	803	most	
840	803	suyver	
841	802	stal	
842	801	eewich	
843	801	verlangen	
844	800	stralen	
845	799	spijt	
846	799	vindt	
847	796	treuren	
848	792	leyden	
849	790	borst	
850	787	volle	
851	786	nieuw	
852	785	spel	
853	783	loop	
854	781	menigh	
855	779	niemandt	
856	777	smart	
857	777	wijt	
858	776	draeght	
859	776	geweest	
860	776	vorst	
861	775	yet	
862	773	wachten	
863	772	bleef	
864	772	lieden	
865	771	eenigh	
866	770	pas	
867	769	veracht	
868	769	wijf	
869	768	nieu	
870	768	paulus	
871	768	quijt	
872	767	gesicht	
873	766	kinderen	
874	766	vreugde	
875	764	hierom	
876	762	saen	
877	760	dochter	
878	760	mij	
879	760	wiert	
880	760	ydel	
881	759	verlooren	
882	758	kinders	
883	758	oorlof	
884	757	verblijdt	
885	756	bewaren	
886	756	hooch	
887	754	goetheyt	
888	754	sit	
889	753	rouw	
890	750	verblijt	
891	748	weghen	
892	746	vervult	
893	745	sonde	
894	744	vande	
895	744	woonen	
896	743	lest	
897	743	mit	
898	743	naam	
899	741	haast	
900	739	gaer	
901	739	zig	
902	738	jaren	
903	738	treckt	
904	737	strijt	
905	736	baten	
906	736	mits	
907	735	droef	
908	732	sa	
909	731	schip	
910	731	schult	
911	730	behaghen	
912	730	trecken	
913	728	broot	
914	728	morgen	
915	725	deughden	
916	725	gront	
917	724	nat	
918	724	wereldt	
919	722	wijl	
920	721	bouen	
921	721	broeder	
922	721	tempel	
923	720	aard	
924	720	bevonden	
925	720	eerbaer	
926	720	sijns	
927	719	gheschiet	
928	718	hondert	
929	718	wijsheyt	
