	category	id	location	incnormid	herdrukid	year
19836	None	177992	Brussels, Belgium	14833.0	925587.0	1686.0
19837	None	177992	Brussels, Belgium	14833.0		1674.0
19838	love and sex	115871	Utrecht, The Netherlands	7462.0		1649.0
19839	religion	21544	Emden, Germany	46856.0	900860.0	1563.0
19840	religion	21544	Emden, Germany	46856.0	901338.0	1580.0
19841	religion	21544	Emden, Germany	46856.0	901339.0	1595.0
19842	religion	21544	Emden, Germany	46856.0		1558.0
19843	love and sex	10941	Amsterdam, The Netherlands	41302.0		1605.0
19844	narratives	36038	Amsterdam, The Netherlands	32787.0		1664.0
19845	seasons and annual events	20882	Antwerp, Belgium	36947.0	928442.0	1728.0
19846	seasons and annual events	20882	Antwerp, Belgium	36947.0		1664.0
19847	love and sex	11487	Amsterdam, The Netherlands	17867.0		1627.0
19848	emotions	27121	None	4925.0	926511.0	1616.0
19849	emotions	27121	None	4925.0	926864.0	1624.0
19850	emotions	27121	None	4925.0	929110.0	1620.0
19851	emotions	27121	None	4925.0		1576.0
19852	love and sex	115865	Amsterdam, The Netherlands	41238.0	920654.0	1697.0
19853	love and sex	115865	Amsterdam, The Netherlands	41238.0		1694.0
19854	religion	21550	Emden, Germany	50220.0	900866.0	1563.0
19855	religion	21550	Emden, Germany	50220.0		1558.0
19856	cycle of life	10955	Amsterdam, The Netherlands	15712.0		1605.0
19857	religion	20896	Antwerp, Belgium	7198.0	910600.0	1728.0
19858	religion	20896	Antwerp, Belgium	7198.0		1664.0
19859	love and sex	11493	Amsterdam, The Netherlands	12237.0		1627.0
19860	religion	8081	Hoorn, The Netherlands	23648.0		1644.0
19861	None	160222	De Rijp, The Netherlands	40881.0	922126.0	1657.0
19862	None	160222	De Rijp, The Netherlands	40881.0		1636.0
19863	None	177986	Brussels, Belgium	9863.0	916764.0	1680.0
19864	None	177986	Brussels, Belgium	9863.0	925579.0	1686.0
19865	None	177986	Brussels, Belgium	9863.0		1674.0
19866	religion	118399	Groningen, The Netherlands	35978.0		1732.0
19867	None	183807	Amsterdam, The Netherlands	65536.0	922865.0	1700.0
19868	None	183807	Amsterdam, The Netherlands	65536.0	922984.0	1717.0
19869	None	183807	Amsterdam, The Netherlands	65536.0		1676.0
19870	religion	12824	Rotterdam, The Netherlands	13687.0		1658.0
19871	love and sex	176326	Amsterdam, The Netherlands	42345.0		1719.0
19872	love and sex	129622	Amsterdam, The Netherlands	52036.0	914397.0	1750.0
19873	love and sex	129622	Amsterdam, The Netherlands	52036.0	919638.0	1745.0
19874	love and sex	129622	Amsterdam, The Netherlands	52036.0	919726.0	1712.0
19875	love and sex	129622	Amsterdam, The Netherlands	52036.0	919818.0	1720.0
19876	love and sex	129622	Amsterdam, The Netherlands	52036.0		1708.0
19877	religion	117914	Leiden, The Netherlands	29887.0		1720.0
19878	None	160544	Enkhuizen, The Netherlands	26004.0	919155.0	1672.0
19879	None	160544	Enkhuizen, The Netherlands	26004.0		1666.0
19880	religion	6912	Rotterdam, The Netherlands	16632.0		1627.0
19881	None	161882	None	45590.0		1700.0
19882	love and sex	21236	Haarlem, The Netherlands	53398.0		1646.0
19883	religion	38767	Leuven, Belgium	80364.0		1616.0
19884	None	188952	Amsterdam, The Netherlands	41999.0	922665.0	1740.0
19885	None	188952	Amsterdam, The Netherlands	41999.0		1724.0
19886	religion	20128	Amsterdam, The Netherlands	16103.0	911914.0	1654.0
19887	religion	20128	Amsterdam, The Netherlands	16103.0		1654.0
19888	None	154839	Hoorn, The Netherlands	7506.0		1661.0
19889	amusement	19971	Amsterdam, The Netherlands	32588.0	912635.0	1654.0
19890	amusement	19971	Amsterdam, The Netherlands	32588.0		1655.0
19891	love and sex	36992	Brussels, Belgium	43302.0	915655.0	1684.0
19892	love and sex	36992	Brussels, Belgium	43302.0		1677.0
19893	formal genres	19636	Haarlem, The Netherlands	23450.0		1645.0
19894	None	187526	Amsterdam, The Netherlands	67676.0		1693.0
19895	religion	175968	Deventer, The Netherlands	63365.0		1640.0
19896	religion	40743	Leeuwarden, The Netherlands	61103.0		1681.0
19897	None	191344	The Hague, The Netherlands	69764.0		1655.0
19898	religion	9566	Medemblik, The Netherlands	39418.0	929217.0	1676.0
19899	religion	9566	Medemblik, The Netherlands	39418.0		1650.0
19900	None	156169	Amsterdam, The Netherlands	4253.0		1633.0
19901	None	183998	Dordrecht, The Netherlands	39579.0		1633.0
19902	formal genres	117653	Leiden, The Netherlands	27109.0		1741.0
19903	religion	12763	Rotterdam, The Netherlands	52935.0		1658.0
19904	None	157277	Amsterdam, The Netherlands	39738.0		1626.0
19905	religion	33975	Antwerp, Belgium	50472.0		1654.0
19906	love and sex	1884	Amsterdam, The Netherlands	27872.0		1615.0
19907	religion	119118	Utrecht, The Netherlands	57359.0	921007.0	1725.0
19908	religion	119118	Utrecht, The Netherlands	57359.0		1709.0
19909	religion	147702	Steenwijk, The Netherlands	54283.0		1718.0
19910	religion	12005	Amsterdam, The Netherlands	44980.0	922448.0	1649.0
19911	religion	12005	Amsterdam, The Netherlands	44980.0		1648.0
19912	formal genres	117135	Amsterdam, The Netherlands	20535.0		1717.0
19913	religion	14474	Antwerp, Belgium	40952.0	912864.0	1648.0
19914	religion	14474	Antwerp, Belgium	40952.0	924902.0	1679.0
19915	religion	14474	Antwerp, Belgium	40952.0	929917.0	1646.0
19916	religion	14474	Antwerp, Belgium	40952.0		1638.0
19917	religion	6133	Emmerik, Germany	10632.0	918522.0	1634.0
19918	religion	6133	Emmerik, Germany	10632.0	924762.0	1722.0
19919	religion	6133	Emmerik, Germany	10632.0	925271.0	1683.0
19920	religion	6133	Emmerik, Germany	10632.0		1632.0
19921	religion	10612	Amsterdam, The Netherlands	15073.0		1591.0
19922	religion	2355	Brussels, Belgium	29905.0		1587.0
19923	None	191422	The Hague, The Netherlands	69985.0		1655.0
19924	religion	20909	Antwerp, Belgium	15132.0	928459.0	1728.0
19925	religion	20909	Antwerp, Belgium	15132.0		1664.0
19926	None	4724	Leuven, Belgium	58917.0		1631.0
19927	None	155312	Hoorn, The Netherlands	3449.0		1661.0
19928	amusement	10606	Amsterdam, The Netherlands	24571.0		1591.0
19929	None	191436	The Hague, The Netherlands	69999.0		1655.0
19930	religion	2341	Brussels, Belgium	11593.0		1587.0
19931	None	189279	Amsterdam, The Netherlands	68726.0		1633.0
19932	love and sex	11518	Amsterdam, The Netherlands	44315.0		1627.0
19933	None	153763	Amsterdam, The Netherlands	4651.0		1747.0
19934	None	4730	Leuven, Belgium	9929.0		1631.0
19935	religion	112059	Amsterdam, The Netherlands	15762.0		1748.0
19936	None	157505	Amsterdam, The Netherlands	4628.0	922046.0	1657.0
19937	None	157505	Amsterdam, The Netherlands	4628.0	922230.0	1636.0
19938	None	157505	Amsterdam, The Netherlands	4628.0		1624.0
19939	emotions	1890	Amsterdam, The Netherlands	20927.0		1615.0
19940	love and sex	7239	Haarlem, The Netherlands	20815.0	913111.0	1682.0
19941	love and sex	7239	Haarlem, The Netherlands	20815.0	916193.0	1716.0
19942	love and sex	7239	Haarlem, The Netherlands	20815.0		1630.0
19943	None	193221	Amsterdam, The Netherlands	56398.0	925142.0	1703.0
19944	None	193221	Amsterdam, The Netherlands	56398.0		1690.0
19945	religion	12011	Amsterdam, The Netherlands	47624.0	922454.0	1649.0
19946	religion	12011	Amsterdam, The Netherlands	47624.0		1648.0
19947	religion	117121	Amsterdam, The Netherlands	36727.0		1715.0
19948	religion	14460	Antwerp, Belgium	38215.0	913247.0	1648.0
19949	religion	14460	Antwerp, Belgium	38215.0	924887.0	1679.0
19950	religion	14460	Antwerp, Belgium	38215.0	929912.0	1646.0
19951	religion	14460	Antwerp, Belgium	38215.0		1638.0
19952	religion	6127	Emmerik, Germany	56599.0	918518.0	1634.0
19953	religion	6127	Emmerik, Germany	56599.0	924756.0	1722.0
19954	religion	6127	Emmerik, Germany	56599.0	925265.0	1683.0
19955	religion	6127	Emmerik, Germany	56599.0		1632.0
19956	None	159528	None	23621.0		1700.0
19957	religion	9572	Medemblik, The Netherlands	47102.0	929223.0	1676.0
19958	religion	9572	Medemblik, The Netherlands	47102.0		1650.0
19959	religion	6899	Emmerik, Germany	5722.0	922589.0	1722.0
19960	religion	6899	Emmerik, Germany	5722.0		1637.0
19961	religion	12777	Rotterdam, The Netherlands	54993.0		1658.0
19962	emotions	15018	Haarlem, The Netherlands	57702.0		1626.0
19963	religion	33961	Antwerp, Belgium	29222.0		1654.0
19964	None	183754	Amsterdam, The Netherlands	65500.0	922816.0	1700.0
19965	None	183754	Amsterdam, The Netherlands	65500.0	922935.0	1717.0
19966	None	183754	Amsterdam, The Netherlands	65500.0	924464.0	1741.0
19967	None	183754	Amsterdam, The Netherlands	65500.0		1676.0
19968	emotions	19622	Haarlem, The Netherlands	640.0		1645.0
19969	cycle of life	115050	Enkhuizen, The Netherlands	58040.0	928694.0	1688.0
19970	cycle of life	115050	Enkhuizen, The Netherlands	58040.0		1668.0
19971	None	187532	Amsterdam, The Netherlands	67683.0		1693.0
19972	religion	3739	Heidelberg, Germany	6953.0	925999.0	1650.0
19973	religion	3739	Heidelberg, Germany	6953.0		1566.0
19974	religion	40757	Leeuwarden, The Netherlands	61119.0		1681.0
19975	love and sex	2427	Delft, The Netherlands	57255.0	906884.0	1600.0
19976	love and sex	2427	Delft, The Netherlands	57255.0		1597.0
19977	None	191350	The Hague, The Netherlands	69913.0		1655.0
19978	formal genres	12987	Amsterdam, The Netherlands	2364.0		1655.0
19979	religion	23582	Alkmaar, The Netherlands	25178.0	909133.0	1600.0
19980	religion	23582	Alkmaar, The Netherlands	25178.0	909183.0	1600.0
19981	religion	23582	Alkmaar, The Netherlands	25178.0	909235.0	1600.0
19982	religion	23582	Alkmaar, The Netherlands	25178.0		1572.0
19983	None	166096	Amsterdam, The Netherlands	34231.0	916138.0	1703.0
19984	None	166096	Amsterdam, The Netherlands	34231.0		1695.0
19985	None	116571	Amsterdam, The Netherlands	46854.0		1709.0
19986	religion	33949	Antwerp, Belgium	2570.0		1654.0
19987	politics and history	15030	Haarlem, The Netherlands	16522.0		1626.0
19988	religion	21395	None	49438.0	901716.0	1592.0
19989	religion	21395	None	49438.0	913993.0	1632.0
19990	religion	21395	None	49438.0		1591.0
19991	religion	3711	Heidelberg, Germany	35881.0	925971.0	1650.0
19992	religion	3711	Heidelberg, Germany	35881.0		1566.0
19993	None	164681	Harlingen, The Netherlands	9714.0		1671.0
19994	religion	175954	Deventer, The Netherlands	63352.0		1640.0
19995	None	191378	The Hague, The Netherlands	69941.0		1655.0
19996	None	164859	Alkmaar, The Netherlands	57621.0		1657.0
19997	religion	2369	Brussels, Belgium	40558.0		1587.0
19998	emotions	27082	None	34690.0	908377.0	1578.0
19999	emotions	27082	None	34690.0	926426.0	1601.0
20000	emotions	27082	None	34690.0	926521.0	1616.0
20001	emotions	27082	None	34690.0	926583.0	1683.0
20002	emotions	27082	None	34690.0	926650.0	1621.0
20003	emotions	27082	None	34690.0	926874.0	1624.0
20004	emotions	27082	None	34690.0	929120.0	1620.0
20005	emotions	27082	None	34690.0		1576.0
20006	religion	20935	Antwerp, Belgium	53736.0	914513.0	1656.0
20007	religion	20935	Antwerp, Belgium	53736.0		1655.0
20008	love and sex	11530	Amsterdam, The Netherlands	46155.0		1627.0
20009	None	4718	Leuven, Belgium	24366.0		1631.0
20010	religion	8122	Hoorn, The Netherlands	39406.0		1644.0
20011	formal genres	25695	Haarlem, The Netherlands	44873.0		1598.0
20012	None	119124	Utrecht, The Netherlands	39114.0	921013.0	1725.0
20013	None	119124	Utrecht, The Netherlands	39114.0		1709.0
20014	religion	117109	Amsterdam, The Netherlands	17033.0	917131.0	1713.0
20015	religion	117109	Amsterdam, The Netherlands	17033.0		1669.0
20016	None	8136	Hoorn, The Netherlands	50722.0		1644.0
20017	seasons and annual events	116203	Amsterdam, The Netherlands	15395.0		1702.0
20018	politics and history	27096	None	7613.0	908389.0	1578.0
20019	politics and history	27096	None	7613.0	908542.0	1581.0
20020	politics and history	27096	None	7613.0	908597.0	1588.0
20021	politics and history	27096	None	7613.0	908649.0	1592.0
20022	politics and history	27096	None	7613.0	908700.0	1598.0
20023	politics and history	27096	None	7613.0	926308.0	1603.0
20024	politics and history	27096	None	7613.0	926346.0	1616.0
20025	politics and history	27096	None	7613.0	926436.0	1601.0
20026	politics and history	27096	None	7613.0	926594.0	1683.0
20027	politics and history	27096	None	7613.0	926658.0	1621.0
20028	politics and history	27096	None	7613.0	928594.0	1610.0
20029	politics and history	27096	None	7613.0	929029.0	1614.0
20030	politics and history	27096	None	7613.0	929457.0	1614.0
20031	politics and history	27096	None	7613.0		1576.0
20032	None	20921	Antwerp, Belgium	17319.0	911393.0	1656.0
20033	None	20921	Antwerp, Belgium	17319.0		1655.0
20034	love and sex	11524	Amsterdam, The Netherlands	46055.0		1627.0
20035	None	180507	Haarlem, The Netherlands	8474.0		1603.0
20036	None	19178	Leiden, The Netherlands	15566.0		1611.0
20037	religion	21381	None	36184.0	901702.0	1592.0
20038	religion	21381	None	36184.0	913716.0	1632.0
20039	religion	21381	None	36184.0		1591.0
20040	seasons and annual events	38808	Leuven, Belgium	80404.0		1616.0
20041	religion	3705	Heidelberg, Germany	56464.0	925965.0	1650.0
20042	religion	3705	Heidelberg, Germany	56464.0		1566.0
20043	None	164695	The Hague, The Netherlands	56652.0		1750.0
20044	None	156141	Amsterdam, The Netherlands	4226.0		1747.0
20045	religion	13455	Amsterdam, The Netherlands	39454.0		1662.0
20046	religion	8888	Utrecht, The Netherlands	39472.0	911382.0	1647.0
20047	religion	8888	Utrecht, The Netherlands	39472.0		1625.0
20048	religion	118548	Amsterdam, The Netherlands	33745.0	910278.0	1687.0
20049	religion	118548	Amsterdam, The Netherlands	33745.0	919123.0	1739.0
20050	religion	118548	Amsterdam, The Netherlands	33745.0		1682.0
20051	None	184007	Amsterdam, The Netherlands	65672.0		1687.0
20052	None	116565	Amsterdam, The Netherlands	777.0		1709.0
20053	politics and history	15024	Haarlem, The Netherlands	49993.0		1626.0
20054	None	183783	Amsterdam, The Netherlands	65520.0	922841.0	1700.0
20055	None	183783	Amsterdam, The Netherlands	65520.0	922960.0	1717.0
20056	None	183783	Amsterdam, The Netherlands	65520.0	924489.0	1741.0
20057	None	183783	Amsterdam, The Netherlands	65520.0		1676.0
20058	religion	117848	Amsterdam, The Netherlands	39404.0	917784.0	1739.0
20059	religion	117848	Amsterdam, The Netherlands	39404.0	917954.0	1717.0
20060	religion	117848	Amsterdam, The Netherlands	39404.0		1687.0
20061	politics and history	34001	Brussels, Belgium	41223.0	915718.0	1688.0
20062	politics and history	34001	Brussels, Belgium	41223.0	915831.0	1654.0
20063	politics and history	34001	Brussels, Belgium	41223.0		1650.0
20064	cycle of life	12978	Amsterdam, The Netherlands	16023.0		1655.0
20065	religion	8863	Utrecht, The Netherlands	22403.0	930024.0	1647.0
20066	religion	8863	Utrecht, The Netherlands	22403.0		1625.0
20067	religion	117690	Leiden, The Netherlands	19848.0		1720.0
20068	None	191387	The Hague, The Netherlands	69949.0		1655.0
20069	None	154965	Leeuwarden, The Netherlands	7524.0		1625.0
20070	religion	20074	Amsterdam, The Netherlands	24633.0	911804.0	1654.0
20071	religion	20074	Amsterdam, The Netherlands	24633.0		1654.0
20072	None	186823	Amsterdam, The Netherlands	67334.0		1674.0
20073	narratives	36616	Antwerp, Belgium	37479.0		1631.0
20074	religion	115087	Deventer, The Netherlands	56319.0	915033.0	1739.0
20075	religion	115087	Deventer, The Netherlands	56319.0		1661.0
20076	politics and history	26405	None	39506.0		1584.0
20077	religion	29736	Emden, Germany	57710.0		1573.0
20078	religion	40780	Leeuwarden, The Netherlands	61140.0		1681.0
20079	religion	26363	Franeker	41466.0	904013.0	1593.0
20080	religion	26363	Franeker	41466.0	904056.0	1596.0
20081	religion	26363	Franeker	41466.0	904103.0	1599.0
20082	religion	26363	Franeker	41466.0	904147.0	1599.0
20083	religion	26363	Franeker	41466.0	904214.0	1599.0
20084	religion	26363	Franeker	41466.0	907597.0	1596.0
20085	religion	26363	Franeker	41466.0	907640.0	1600.0
20086	religion	26363	Franeker	41466.0		1591.0
20087	love and sex	29050	None	14219.0		1697.0
20088	love and sex	3088	Dordrecht, The Netherlands	7748.0		1643.0
20089	amusement	36170	Brussels, Belgium	34934.0		1663.0
20090	religion	19193	Antwerp, Belgium	434.0	900473.0	1556.0
20091	religion	19193	Antwerp, Belgium	434.0		1552.0
20092	religion	20712	Antwerp, Belgium	34588.0	913011.0	1655.0
20093	religion	20712	Antwerp, Belgium	34588.0	928303.0	1728.0
20094	religion	20712	Antwerp, Belgium	34588.0		1664.0
20095	None	165206	Harlingen, The Netherlands	42101.0		1671.0
20096	None	161060	De Rijp, The Netherlands	35707.0	922143.0	1657.0
20097	None	161060	De Rijp, The Netherlands	35707.0		1636.0
20098	love and sex	1847	Amsterdam, The Netherlands	42932.0		1615.0
20099	formal genres	176508	Delft, The Netherlands	63550.0		1655.0
20100	None	184946	None	66277.0		1664.0
20101	cycle of life	1853	Amsterdam, The Netherlands	9109.0		1615.0
20102	emotions	19187	Antwerp, Belgium	1886.0	900000.0	1556.0
20103	emotions	19187	Antwerp, Belgium	1886.0	900208.0	1566.0
20104	emotions	19187	Antwerp, Belgium	1886.0	901915.0	1559.0
20105	emotions	19187	Antwerp, Belgium	1886.0	902344.0	1569.0
20106	emotions	19187	Antwerp, Belgium	1886.0	902681.0	1577.0
20107	emotions	19187	Antwerp, Belgium	1886.0	902928.0	1579.0
20108	emotions	19187	Antwerp, Belgium	1886.0	902929.0	1580.0
20109	emotions	19187	Antwerp, Belgium	1886.0	902930.0	1589.0
20110	emotions	19187	Antwerp, Belgium	1886.0	902931.0	1591.0
20111	emotions	19187	Antwerp, Belgium	1886.0	902932.0	1593.0
20112	emotions	19187	Antwerp, Belgium	1886.0	902933.0	1599.0
20113	emotions	19187	Antwerp, Belgium	1886.0	905011.0	1582.0
20114	emotions	19187	Antwerp, Belgium	1886.0	906301.0	1579.0
20115	emotions	19187	Antwerp, Belgium	1886.0	907171.0	1582.0
20116	emotions	19187	Antwerp, Belgium	1886.0	907645.0	1596.0
20117	emotions	19187	Antwerp, Belgium	1886.0	907966.0	1600.0
20118	emotions	19187	Antwerp, Belgium	1886.0	909268.0	1577.0
20119	emotions	19187	Antwerp, Belgium	1886.0		1552.0
20120	religion	36164	Brussels, Belgium	35076.0		1663.0
20121	groups	21418	Emden, Germany	16111.0	900739.0	1563.0
20122	groups	21418	Emden, Germany	16111.0		1558.0
20123	religion	20706	Antwerp, Belgium	46330.0	928298.0	1728.0
20124	religion	20706	Antwerp, Belgium	46330.0		1664.0
20125	politics and history	27069	None	23103.0	908523.0	1581.0
20126	politics and history	27069	None	23103.0	926504.0	1616.0
20127	politics and history	27069	None	23103.0	926857.0	1624.0
20128	politics and history	27069	None	23103.0	929103.0	1620.0
20129	politics and history	27069	None	23103.0		1576.0
20130	formal genres	2382	Brussels, Belgium	57260.0		1587.0
20131	religion	19839	Amsterdam, The Netherlands	40186.0		1645.0
20132	None	191393	The Hague, The Netherlands	69956.0		1655.0
20133	religion	20060	Amsterdam, The Netherlands	26316.0	914079.0	1654.0
20134	religion	20060	Amsterdam, The Netherlands	26316.0		1654.0
20135	None	186837	Amsterdam, The Netherlands	67351.0		1674.0
20136	politics and history	26411	Gent, Belgium	49561.0		1584.0
20137	None	183797	Amsterdam, The Netherlands	65533.0	922855.0	1700.0
20138	None	183797	Amsterdam, The Netherlands	65533.0	922974.0	1717.0
20139	None	183797	Amsterdam, The Netherlands	65533.0		1676.0
20140	None	178243	Antwerp, Belgium	30611.0		1623.0
20141	seasons and annual events	23569	Alkmaar, The Netherlands	55400.0	909120.0	1600.0
20142	seasons and annual events	23569	Alkmaar, The Netherlands	55400.0	909222.0	1600.0
20143	seasons and annual events	23569	Alkmaar, The Netherlands	55400.0		1572.0
20144	religion	8877	Utrecht, The Netherlands	12715.0	913073.0	1647.0
20145	religion	8877	Utrecht, The Netherlands	12715.0		1625.0
20146	religion	117684	Leiden, The Netherlands	40665.0		1720.0
20147	None	162233	Enkhuizen, The Netherlands	42345.0		1681.0
20148	cycle of life	20048	Amsterdam, The Netherlands	38801.0	910493.0	1654.0
20149	cycle of life	20048	Amsterdam, The Netherlands	38801.0		1655.0
20150	religion	21356	None	15914.0	901678.0	1592.0
20151	religion	21356	None	15914.0	911021.0	1632.0
20152	religion	21356	None	15914.0		1591.0
20153	religion	175997	Deventer, The Netherlands	63389.0		1640.0
20154	religion	26439	Amsterdam, The Netherlands	55687.0	905008.0	1591.0
20155	religion	26439	Amsterdam, The Netherlands	55687.0	905009.0	1593.0
20156	religion	26439	Amsterdam, The Netherlands	55687.0	905010.0	1599.0
20157	religion	26439	Amsterdam, The Netherlands	55687.0	905331.0	1589.0
20158	religion	26439	Amsterdam, The Netherlands	55687.0	907965.0	1596.0
20159	religion	26439	Amsterdam, The Netherlands	55687.0	908287.0	1600.0
20160	religion	26439	Amsterdam, The Netherlands	55687.0		1582.0
20161	religion	6872	Emmerik, Germany	58085.0	922561.0	1722.0
20162	religion	6872	Emmerik, Germany	58085.0		1637.0
20163	None	35323	Duinkerken, France	70072.0		1712.0
20164	love and sex	130213	Amsterdam, The Netherlands	956.0	913085.0	1720.0
20165	love and sex	130213	Amsterdam, The Netherlands	956.0	919922.0	1745.0
20166	love and sex	130213	Amsterdam, The Netherlands	956.0	920016.0	1711.0
20167	love and sex	130213	Amsterdam, The Netherlands	956.0	920120.0	1750.0
20168	love and sex	130213	Amsterdam, The Netherlands	956.0	925682.0	1710.0
20169	love and sex	130213	Amsterdam, The Netherlands	956.0		1710.0
20170	love and sex	12944	Amsterdam, The Netherlands	56258.0		1655.0
20171	None	23541	Alkmaar, The Netherlands	39847.0	901809.0	1599.0
20172	None	23541	Alkmaar, The Netherlands	39847.0	901836.0	1565.0
20173	None	23541	Alkmaar, The Netherlands	39847.0	901904.0	1617.0
20174	None	23541	Alkmaar, The Netherlands	39847.0	909092.0	1600.0
20175	None	23541	Alkmaar, The Netherlands	39847.0	909157.0	1600.0
20176	None	23541	Alkmaar, The Netherlands	39847.0	909194.0	1600.0
20177	None	23541	Alkmaar, The Netherlands	39847.0		1572.0
20178	None	183967	Dordrecht, The Netherlands	40526.0		1633.0
20179	None	158805	None	55395.0		1700.0
20180	love and sex	176520	Amsterdam, The Netherlands	24731.0		1637.0
20181	love and sex	147925	Utrecht, The Netherlands	45134.0		1646.0
20182	religion	22139	Wesel, Germany	19386.0	906428.0	1567.0
20183	religion	22139	Wesel, Germany	19386.0	907072.0	1567.0
20184	religion	22139	Wesel, Germany	19386.0		1565.0
20185	formal genres	25656	Haarlem, The Netherlands	27811.0		1598.0
20186	None	156828	Hoorn, The Netherlands	11237.0		1661.0
20187	None	31623	Antwerp, Belgium	51647.0		1584.0
20188	seasons and annual events	21430	Emden, Germany	16232.0	900749.0	1563.0
20189	seasons and annual events	21430	Emden, Germany	16232.0	901055.0	1580.0
20190	seasons and annual events	21430	Emden, Germany	16232.0	901056.0	1595.0
20191	seasons and annual events	21430	Emden, Germany	16232.0		1558.0
20192	love and sex	10835	Amsterdam, The Netherlands	49559.0		1605.0
20193	love and sex	115905	Utrecht, The Netherlands	57382.0		1649.0
20194	emotions	27041	None	5631.0	908343.0	1578.0
20195	emotions	27041	None	5631.0	908456.0	1581.0
20196	emotions	27041	None	5631.0	926392.0	1601.0
20197	emotions	27041	None	5631.0	926546.0	1683.0
20198	emotions	27041	None	5631.0	926826.0	1624.0
20199	emotions	27041	None	5631.0	926898.0	1616.0
20200	emotions	27041	None	5631.0	929141.0	1620.0
20201	emotions	27041	None	5631.0		1576.0
20202	religion	21424	Emden, Germany	16191.0		1558.0
20203	love and sex	10821	Amsterdam, The Netherlands	10323.0		1605.0
20204	love and sex	36158	Brussels, Belgium	964.0		1663.0
20205	love and sex	115911	Utrecht, The Netherlands	36120.0		1649.0
20206	formal genres	27055	None	26065.0	908353.0	1578.0
20207	formal genres	27055	None	26065.0	908500.0	1581.0
20208	formal genres	27055	None	26065.0	908571.0	1588.0
20209	formal genres	27055	None	26065.0	908625.0	1592.0
20210	formal genres	27055	None	26065.0	908676.0	1598.0
20211	formal genres	27055	None	26065.0	926284.0	1603.0
20212	formal genres	27055	None	26065.0	926402.0	1601.0
20213	formal genres	27055	None	26065.0	926490.0	1616.0
20214	formal genres	27055	None	26065.0	926556.0	1683.0
20215	formal genres	27055	None	26065.0	926633.0	1621.0
20216	formal genres	27055	None	26065.0	926843.0	1624.0
20217	formal genres	27055	None	26065.0	928570.0	1610.0
20218	formal genres	27055	None	26065.0	929004.0	1614.0
20219	formal genres	27055	None	26065.0	929089.0	1620.0
20220	formal genres	27055	None	26065.0	929432.0	1614.0
20221	formal genres	27055	None	26065.0		1576.0
20222	cycle of life	176534	Amsterdam, The Netherlands	21735.0		1637.0
20223	None	161048	None	42427.0		1700.0
20224	formal genres	25642	Haarlem, The Netherlands	16256.0		1598.0
20225	religion	12788	Rotterdam, The Netherlands	35742.0		1658.0
20226	religion	6866	Emmerik, Germany	36627.0	922555.0	1722.0
20227	religion	6866	Emmerik, Germany	36627.0		1637.0
20228	None	35337	Duinkerken, France	70084.0		1712.0
20229	love and sex	8693	Haarlem, The Netherlands	33174.0	913500.0	1648.0
20230	love and sex	8693	Haarlem, The Netherlands	33174.0		1643.0
20231	love and sex	176252	Amsterdam, The Netherlands	25920.0		1611.0
20232	love and sex	12950	Amsterdam, The Netherlands	28336.0		1655.0
20233	seasons and annual events	34029	Antwerp, Belgium	7750.0		1654.0
20234	seasons and annual events	23555	Alkmaar, The Netherlands	20651.0	901840.0	1565.0
20235	seasons and annual events	23555	Alkmaar, The Netherlands	20651.0	909106.0	1600.0
20236	seasons and annual events	23555	Alkmaar, The Netherlands	20651.0	909171.0	1600.0
20237	seasons and annual events	23555	Alkmaar, The Netherlands	20651.0	909207.0	1600.0
20238	seasons and annual events	23555	Alkmaar, The Netherlands	20651.0		1572.0
20239	None	183973	Dordrecht, The Netherlands	48758.0		1633.0
20240	religion	21342	None	15936.0	901665.0	1592.0
20241	religion	21342	None	15936.0	911038.0	1632.0
20242	religion	21342	None	15936.0		1591.0
20243	religion	175983	Deventer, The Netherlands	63375.0		1640.0
20244	groups	19352	Antwerp, Belgium	43174.0	900110.0	1566.0
20245	groups	19352	Antwerp, Belgium	43174.0	900630.0	1556.0
20246	groups	19352	Antwerp, Belgium	43174.0	902583.0	1569.0
20247	groups	19352	Antwerp, Belgium	43174.0	902869.0	1577.0
20248	groups	19352	Antwerp, Belgium	43174.0	904652.0	1579.0
20249	groups	19352	Antwerp, Belgium	43174.0	904653.0	1580.0
20250	groups	19352	Antwerp, Belgium	43174.0	904654.0	1589.0
20251	groups	19352	Antwerp, Belgium	43174.0	904655.0	1591.0
20252	groups	19352	Antwerp, Belgium	43174.0	904656.0	1593.0
20253	groups	19352	Antwerp, Belgium	43174.0	904657.0	1599.0
20254	groups	19352	Antwerp, Belgium	43174.0	905252.0	1582.0
20255	groups	19352	Antwerp, Belgium	43174.0	906781.0	1579.0
20256	groups	19352	Antwerp, Belgium	43174.0	907416.0	1582.0
20257	groups	19352	Antwerp, Belgium	43174.0	907898.0	1596.0
20258	groups	19352	Antwerp, Belgium	43174.0	908220.0	1600.0
20259	groups	19352	Antwerp, Belgium	43174.0	909504.0	1577.0
20260	groups	19352	Antwerp, Belgium	43174.0		1552.0
20261	love and sex	4526	Amsterdam, The Netherlands	19257.0	911397.0	1703.0
20262	love and sex	4526	Amsterdam, The Netherlands	19257.0		1667.0
20263	religion	3249	Utrecht, The Netherlands	1188.0	919013.0	1684.0
20264	religion	3249	Utrecht, The Netherlands	1188.0		1677.0
