	id	dominant_topic	perc_contribution
5753	4174	8	0.5490316126398541
5754	10042	14	0.4437337595889781
5755	2505	13	0.23513338249456492
5756	20181	3	0.21826044527266347
5757	6763	40	0.4633105832093167
5758	100219	0	0.321710834663076
5759	8996	25	0.6723226785258511
5760	117765	12	0.4127056659868587
5761	148261	12	0.2351595608461845
5762	33843	21	0.3398274829896092
5763	158072	12	0.3965187337590077
5764	6777	42	0.36964067980907517
5765	8982	25	0.4402336210554555
5766	33857	19	0.6984207063449853
5767	22782	10	0.26353624631184447
5768	111300	30	0.4882625891047504
5769	4160	8	0.319330382967714
5770	40661	7	0.3610945014360117
5771	114278	40	0.44062501527413006
5772	10056	48	0.3124276964372227
5773	154884	3	0.2967634582785594
5774	155542	26	0.5009863565023158
5775	10730	43	0.9188723304790375
5776	187362	16	0.3621271962166062
5777	115600	9	0.8873528720070342
5778	3169	21	0.430349320549336
5779	4606	2	0.6772263243473554
5780	157433	42	0.39302968046495373
5781	111466	49	0.6521465332391357
5782	193317	30	0.6408427047028117
5783	118324	3	0.479269484949388
5784	13239	23	0.36819557382582707
5785	14556	21	0.34334251032954355
5786	34686	7	0.2669828002840513
5787	201	29	0.7945115233772113
5788	184858	40	0.6519489321347004
5789	147813	0	0.48210351992660544
5790	25760	26	0.5221503122256097
5791	184680	32	0.31268337072058777
5792	3182	21	0.4182033457034098
5793	187389	16	0.48170843248680134
5794	26269	25	0.6978776861361256
5795	21506	24	0.6568268591710684
5796	20618	29	0.36196904127031754
5797	115833	49	0.513260545506268
5798	27177	29	0.2818420925343365
5799	19927	35	0.2664055955138694
5800	190193	47	0.36643994799687085
5801	116484	9	0.8746980374788166
5802	6944	32	0.5240572150547332
5803	117942	0	0.7788653225064734
5804	183689	19	0.5260566563263868
5805	160512	0	0.3938446836797121
5806	183851	39	0.3969068942539489
5807	33664	19	0.36202041710513094
5808	192784	21	0.3717949216347439
5809	8969	4	0.5659480724449286
5810	6950	28	0.3665872231295364
5811	117956	0	0.5861708065437794
5812	192948	18	0.4922664214180752
5813	6788	4	0.5449483213267421
5814	161618	13	0.18351844382330024
5815	192790	21	0.48275222412836627
5816	33670	19	0.6366005147949146
5817	183845	39	0.3384412086622875
5818	19933	35	0.2584777675877245
5819	114287	18	0.33122081371142337
5820	162311	49	0.37396642584953727
5821	3828	24	0.36741596259804876
5822	21274	42	0.3480184307549958
5823	180394	23	0.5793092228541327
5824	36708	40	0.8919053433354407
5825	190187	47	0.5689552712640338
5826	3196	13	0.40273492867297844
5827	164006	21	0.3475698431880674
5828	21512	24	0.7319951364177122
5829	10917	29	0.4441567698025927
5830	115827	49	0.8503598381774043
5831	34679	7	0.4786617041028915
5832	184694	49	0.6146454300363542
5833	36046	13	0.46400965332280525
5834	20624	13	0.2526118430418672
5835	189398	3	0.36458812515087285
5836	134619	31	0.3917448006661867
5837	14581	17	0.41293831751676824
5838	184864	40	0.5418018840136414
5839	178407	1	0.2941399308927548
5840	32546	14	0.3102818633965976
5841	12696	39	0.2984375701603
5842	33880	19	0.7952945466402381
5843	34137	40	0.4770702406305916
5844	118495	30	0.3322676850360958
5845	33658	19	0.7073045057304461
5846	8955	1	0.4833429374860952
5847	10081	49	0.39966490949948247
5848	20142	3	0.6457826567661873
5849	3800	4	0.34548323600807396
5850	36720	40	0.8611722281588854
5851	51963	18	0.6793975593066318
5852	10095	3	0.38529017777912433
5853	3814	24	0.47838271227401835
5854	20156	3	0.29976121162108293
5855	155581	26	0.3244448916906011
5856	175889	10	0.3600440511931244
5857	32552	14	0.35442923621187394
5858	12682	39	0.41207923064299584
5859	167255	3	0.5348526845611224
5860	8799	25	0.7594150642992346
5861	33894	19	0.8273892891319716
5862	34123	40	0.5754415136460914
5863	8941	25	0.41289216250708205
5864	14595	4	0.33448826376139545
5865	34645	14	0.3192058334987735
5866	26241	42	0.2967759545292564
5867	163755	49	0.8176321356388981
5868	26916	47	0.4717749917486133
5869	5054	21	0.4942147862119103
5870	189603	49	0.5516038070908398
5871	3425	47	0.5946968685902774
5872	180141	0	0.8977164238730427
5873	116645	18	0.3683834187098677
5874	150610	35	0.6622265771946997
5875	13775	3	0.5327250432944273
5876	156261	39	0.2881698172930579
5877	32963	13	0.47241387495829207
5878	9108	30	0.568819440146201
5879	130682	13	0.30566390734343307
5880	1554	4	0.44396293335591075
5881	111894	9	0.3893971868665267
5882	184441	0	0.4177865565220681
5883	7125	27	0.37986818380799836
5884	19258	24	0.9306375015890145
5885	180627	38	0.6109027189874028
5886	3343	47	0.8762054665462543
5887	189165	27	0.3909338715202941
5888	103248	3	0.5916137363798617
5889	4438	22	0.27307384873379326
5890	180633	17	0.6214205504061171
5891	190420	18	0.41421035892541597
5892	3357	47	0.8833950123189533
5893	189171	4	0.5671577405194488
5894	111880	49	0.6567793086615601
5895	178836	39	0.535815292132473
5896	13007	17	0.7567620360942181
5897	184455	30	0.3823073675786114
5898	8202	48	0.37083026876820596
5899	100033	32	0.3277735999208914
5900	13761	32	0.331002795886566
5901	116889	5	0.8373373685417252
5902	26902	47	0.5023820284432792
5903	10268	31	0.7332222534789706
5904	114046	48	0.6989680094827777
5905	189617	49	0.4698266899821533
5906	11176	42	0.2536958460173951
5907	3431	47	0.7759476133177077
5908	180155	0	0.8154853536454842
5909	13991	28	0.35266786356231133
5910	158270	49	0.6354825307086349
5911	148063	13	0.386043456702552
5912	116679	23	0.392966389338074
5913	32787	4	0.2173086021817486
5914	185005	8	0.45676180009150386
5915	13749	3	0.6275945550370057
5916	192579	18	0.3614800629584476
5917	9652	26	0.3143628345907713
5918	20383	21	0.3844863791000442
5919	5068	22	0.282527011849819
5920	2707	49	0.45291242286969957
5921	10240	8	0.683249230852004
5922	3419	47	0.3461774395475295
5923	19502	18	0.45729923656417476
5924	19264	24	0.6555805331719238
5925	190408	18	0.6664036811206757
5926	189159	4	0.362616571890308
5927	191716	39	0.43622293214960717
5928	2061	40	0.3434926709362079
5929	6207	26	0.16642443500546747
5930	34490	1	0.3835703010106676
5931	161397	13	0.4874720674113976
5932	35956	21	0.3225232603535041
5933	176833	31	0.2242068841582989
5934	14998	39	0.312876889865316
5935	34484	23	0.3897358157588456
5936	6213	32	0.18969906909794507
5937	9120	30	0.6210470298312091
5938	117215	3	0.546939819001037
5939	35942	27	0.2732344983231975
5940	118126	18	0.5338079272608021
5941	184469	44	0.28394241336021214
5942	176827	4	0.7142825168072453
5943	111664	49	0.850835576731066
5944	157631	3	0.47207794512722107
5945	162852	3	0.554342815233238
5946	115402	8	0.28869498112274594
5947	2075	40	0.5255768640261075
5948	191702	23	0.3322170671879723
5949	20397	13	0.5215237604455083
5950	10254	8	0.38183617069046155
5951	155998	49	0.843236194001276
5952	115364	3	0.5216259321969
5953	21089	31	0.5567098585534486
5954	4362	48	0.766879438467547
5955	19516	48	0.3904094570542856
5956	13985	7	0.42187153210672135
5957	150638	35	0.5502452798519429
5958	32793	1	0.6111559054197037
5959	9646	27	0.23022298083454534
5960	9875	38	0.3743576088800832
5961	190391	18	0.904090346397481
5962	4389	4	0.22453776968308317
5963	21062	31	0.34149234610233675
5964	180182	0	0.7124052025881504
5965	2920	35	0.6466197964330245
5966	163219	49	0.9103889955274136
5967	162107	5	0.43886789902284434
5968	186295	3	0.45079910095092307
5969	21704	25	0.44681709364959726
5970	3380	47	0.6067368500187537
5971	14967	7	0.4669858683434068
5972	184482	9	0.54148334228554
5973	178639	44	0.6300644420676977
5974	185944	0	0.6639376161758814
5975	35771	15	0.4274219103890752
5976	161368	32	0.4957876729492788
5977	130641	18	0.4581261122018457
5978	176614	49	0.26615520088529965
5979	14973	39	0.2420380671911747
5980	22219	25	0.6481074578909832
5981	35765	15	0.241034237649359
5982	26719	11	0.436188100877723
5983	164562	12	0.46718057364616383
5984	190385	49	0.2655800056105071
5985	2934	35	0.49652848594538496
5986	180196	0	0.7582871937357277
5987	21076	21	0.48886593830926534
5988	5083	17	0.23028175493094774
5989	20368	13	0.3989456868926542
5990	114085	3	0.36276593668103835
5991	149396	35	0.5485376030014881
5992	9861	26	0.43433545638793936
5993	148088	3	0.5399275148241385
5994	25210	16	0.4106874024787078
5995	26731	24	0.258602790187064
5996	36522	40	0.27957386859497985
5997	10283	48	0.6954101302395952
5998	116862	5	0.6660229405499857
5999	9691	37	0.5252208268161872
6000	13952	38	0.38154248099969024
6001	25238	16	0.7297958962894144
6002	32744	17	0.38102667671592666
6003	9849	26	0.2812109194942249
6004	185978	48	0.3511920278150945
6005	22231	25	0.5963256014807564
6006	34453	3	0.4723940863057005
6007	176628	11	0.45502163303108983
6008	24640	42	0.3306445387017452
6009	20426	32	0.4052800572219448
6010	11823	21	0.3714708258963789
6011	36244	40	0.676710655069102
6012	114913	27	0.2420391099453758
6013	165126	49	0.6656072770369703
6014	20432	17	0.35712278654369506
6015	11837	28	0.3142873845953904
6016	114907	27	0.4817539112516536
6017	153494	49	0.31193307274103227
6018	35759	15	0.33869003328747216
6019	178611	44	0.5710283738352512
6020	22225	25	0.8438796542212202
6021	34447	40	0.3572299979524586
6022	35981	39	0.32464086426715616
6023	166349	27	0.1948679370685889
6024	116876	5	0.7861435998031523
6025	9685	26	0.36543647014824593
6026	13946	39	0.329030546483581
6027	32750	27	0.4022396647039131
6028	26725	11	0.3874878529178889
6029	11189	36	0.5404250718054022
6030	163231	19	0.41892514275891096
6031	2908	35	0.35773408460328376
6032	36536	18	0.24960344723273728
6033	10297	3	0.7732089212888783
6034	2897	21	0.4921001680685334
6035	115238	3	0.6546587944706433
6036	3551	41	0.380974979418526
6037	10308	32	0.37806047904115525
6038	189777	3	0.6743701369402885
6039	26862	47	0.5707243194477387
6040	32817	1	0.8286859498628212
6041	100153	49	0.9254096195026605
6042	12279	32	0.2608945291280322
6043	1420	29	0.7603651100417278
6044	117349	30	0.4437763090306717
6045	156473	21	0.3026974941903151
6046	14608	1	0.26704651874808605
6047	186322	32	0.40813630367080606
6048	2129	40	0.397995734065294
6049	11770	33	0.467672926879035
6050	4558	49	0.5024844504926823
6051	187028	30	0.6202432866478071
6052	11764	21	0.3390368844456446
6053	3223	21	0.41050399360487777
6054	19338	24	0.6881657119007483
6055	180747	2	0.21570045068865787
6056	116043	9	0.8427787187450865
6057	1434	43	0.2746540271541112
6058	9068	30	0.6929824705752247
6059	32803	1	0.6915670165290612
6060	100147	3	0.36034991961913093
6061	2883	29	0.38462944724452774
6062	3545	29	0.40133643837673844
6063	189763	3	0.37077271107067067
6064	26876	20	0.969809815312844
6065	155608	32	0.3822887982891294
6066	76	3	0.43317182041782226
6067	9726	26	0.4612686499722214
6068	118720	18	0.6246599324854202
6069	163392	13	0.2594129095935205
6070	4202	8	0.33213296140892906
6071	19476	4	0.4610790844908728
6072	10334	3	0.4309875766623093
6073	20591	41	0.47662327352044503
6074	155146	4	0.3319174893551458
6075	11994	22	0.45123680429274904
6076	2115	40	0.6968516665011528
6077	191662	49	0.40591849804537433
6078	21857	25	0.512189595129197
6079	187000	30	0.4384043544973041
6080	19310	24	0.7542821283350052
6081	22386	4	0.4275038993825643
6082	117375	30	0.3086042798317644
6083	35822	15	0.3966248843713628
6084	118046	0	0.7555869225415388
6085	182178	49	0.405650106330019
6086	9040	30	0.632691292711395
6087	158476	42	0.46985615554901755
6088	22392	24	0.41061727985235613
6089	111710	49	0.2907289510779969
6090	147556	18	0.7913146381075362
6091	35836	15	0.3974517062978525
6092	117361	30	0.5566256625675693
6093	1408	6	0.34369225638566014
6094	118052	0	0.9798053521675089
6095	9054	33	0.3709432044641844
6096	14620	3	0.21989487168501123
6097	11980	22	0.6734935153070819
6098	189039	4	0.9596046867238228
6099	21843	25	0.5964385365108806
6100	191676	23	0.5469329842778898
6101	2101	40	0.6083597323132595
6102	114668	40	0.5025151091534613
6103	153523	9	0.5031408838009918
6104	187014	0	0.29973007225230314
6105	115576	46	0.3920376772183293
6106	19304	24	0.6341984665033713
6107	4570	3	0.7235514446608174
6108	19462	45	0.45594281978306783
6109	4216	8	0.4529793460273395
6110	3579	29	0.2849158398335409
6111	115210	13	0.32392885434689567
6112	10320	12	0.5020976531432202
6113	155634	39	0.33455526818659836
6114	62	0	0.22531250246702733
6115	9732	42	0.4090683924029152
6116	14146	42	0.43890643181466676
6117	161591	49	0.8637349802289084
6118	118734	39	0.34930649592575463
6119	23932	27	0.33717337293857824
6120	9901	38	0.3689947865482842
6121	160664	49	0.7595012654436811
6122	176006	25	0.4448918294644226
6123	89	27	0.4388701899874203
6124	33512	36	0.24504917604111798
6125	100190	0	0.34769617316414886
6126	20208	32	0.31102604018331736
6127	19489	10	0.287314069909441
6128	2854	13	0.3818047143876553
6129	21116	31	0.3313571862563235
6130	191845	42	0.29761793625194294
6131	37012	40	0.5419860583369938
6132	114683	40	0.43895577728658486
6133	27201	29	0.8947875629665887
6134	192394	9	0.4228746269993862
6135	177	41	0.6429937056649356
6136	111923	12	0.36883486253150577
6137	22379	24	0.5457424620391773
6138	185830	7	0.5984264317872222
6139	163	29	0.6323486538552944
6140	178759	39	0.3538680602739389
6141	185824	7	0.609256455289612
6142	116080	9	0.4844244962188827
6143	37006	43	0.38316652811322904
6144	27215	29	0.7833357479542362
6145	114697	40	0.3565808448802932
6146	191689	23	0.5350013159698122
6147	28640	24	0.4826068723935015
6148	21102	31	0.3233631223044655
6149	2840	29	0.5022431539375504
6150	163379	13	0.4698561274034713
6151	9915	42	0.5070295489732631
6152	160670	21	0.28770749400767753
6153	34269	13	0.42271422783368884
6154	176012	39	0.49650001577031483
6155	1391	6	0.5060460965540372
6156	189788	12	0.6752931018373678
6157	102963	48	0.4416014637741753
6158	2868	16	0.3349007804596459
6159	26645	42	0.5168015182810529
6160	13826	12	0.6611816115551266
6161	22423	24	0.42687505739064313
6162	34241	8	0.4535802620910257
6163	14191	42	0.41960055454552214
6164	24052	27	0.5952496911718077
6165	13198	23	0.5596236292922905
6166	12286	8	0.33042743585782913
6167	20552	21	0.3430558171255081
6168	11957	22	0.5543090799071191
6169	21894	25	0.45584602556889253
6170	114873	40	0.49770731602447504
6171	20546	21	0.4041916535244293
6172	11943	22	0.3259932517984117
6173	118091	18	0.632034631980366
6174	34533	43	0.3983656904144233
6175	176748	4	0.7525660310279105
6176	9097	30	0.5396549334263006
6177	185818	4	0.6963583491899037
6178	178765	18	0.41668780797637
6179	12292	8	0.35708574758328726
6180	13832	21	0.3224825316599041
6181	22437	24	0.6718872190102158
6182	34255	13	0.5423096502525978
6183	14185	39	0.25508444580683237
6184	20220	39	0.40066572640306425
6185	26651	16	0.4733878246332856
6186	154066	21	0.48328761541020887
6187	20977	15	0.5046150448103225
6188	11572	12	0.2679252997393495
6189	4982	26	0.27750290940704075
6190	186120	49	0.32569085164521366
6191	155378	21	0.3247975601326162
6192	115984	9	0.935577149376081
6193	159542	49	0.8585971865528853
6194	13365	46	0.5011902522127136
6195	184737	49	0.6115472457898404
6196	119166	30	0.5019761716368566
6197	7253	6	0.5047567443243519
6198	8160	49	0.25307535574864015
6199	150566	35	0.5048409108652415
6200	130292	18	0.7730129718719944
6201	9518	17	0.24362928006476756
6202	156117	3	0.493089956052749
6203	182420	30	0.3341390619137369
6204	19890	28	0.535988852226032
6205	3753	11	0.8250353104313152
6206	187558	9	0.45284124785789776
6207	11214	36	0.31817483476256747
6208	38692	43	0.7612599605039891
6209	2459	48	0.6205295508750854
6210	19884	3	0.23700196514183314
6211	3747	11	0.8976924566769386
6212	40729	34	0.8537346989753047
6213	11200	36	0.49015156532948484
6214	180223	49	0.6687993835219816
6215	117639	0	0.759673772468792
6216	182434	31	0.28071270916737573
6217	156665	1	0.20785206878525628
6218	13371	46	0.5768387819589268
6219	184723	49	0.4976570976082132
6220	147768	0	0.5115272468195093
6221	8174	46	0.4339134751036453
6222	178598	39	0.6048374732722396
6223	20963	15	0.4670499797874612
6224	11566	28	0.39809979826683806
6225	191448	28	0.8426831846875785
6226	4996	22	0.29691169784641097
6227	114456	49	0.5623962885067598
6228	10678	29	0.4579573509767861
6229	115990	9	0.8663129678358098
6230	9242	36	0.33283543011115074
6231	6171	13	0.47049969411981035
6232	13359	46	0.46823846265954483
6233	157553	21	0.43357897875419776
6234	22184	1	0.5413921523455985
6235	111506	49	0.7922459005302023
6236	158660	18	0.6954017965239337
6237	191460	28	0.7423126447696001
6238	20793	15	0.8523001148498505
6239	2471	14	0.2815357368798969
6240	187564	9	0.7162231196956754
6241	26484	42	0.4275679312186309
6242	11228	36	0.4199551742118653
6243	115006	40	0.7447113250958499
6244	36697	40	0.7256021222816251
6245	183702	7	0.6089629304338416
6246	33937	19	0.8359481525139294
6247	111260	3	0.4260975603447433
6248	12721	39	0.5150039311988407
6249	118522	39	0.36896855017833813
6250	24293	25	0.23843926894260045
6251	117611	0	0.4960030880829413
6252	9524	38	0.39519317538012033
6253	34080	40	0.48062310404386865
6254	33923	19	0.8946589048227156
6255	183716	4	0.29226572731824346
6256	12735	13	0.3861520946776487
6257	185367	37	0.37718495073240776
6258	182408	18	0.2382994546381547
6259	9530	14	0.3388878648974222
6260	155436	39	0.31589473096979526
6261	191312	4	0.6319792654260235
6262	2465	48	0.5124666499531667
6263	115012	40	0.40664045474100613
6264	26490	38	0.3921985516101051
6265	38876	43	0.6359388881559334
6266	40715	34	0.9117887429267122
6267	19660	28	0.3440058548255898
6268	36683	40	0.8437433792574696
6269	4772	2	0.8535795413190919
6270	21499	25	0.5812961248126689
6271	191474	28	0.4746160249056186
6272	103116	3	0.7897779372121654
6273	155350	18	0.6686037783527599
6274	20787	15	0.447255419805111
6275	14422	4	0.32253169457381053
6276	6165	26	0.2114212889432614
6277	176589	18	0.3234748145377678
6278	185401	22	0.24087648881444543
6279	147754	0	0.5084182559467051
6280	193263	29	0.36916665090983647
6281	12053	7	0.501162701766302
6282	111512	13	0.30607943308027136
6283	8148	27	0.3057120620451622
6284	25614	42	0.4255070175260906
6285	193288	39	0.3247122876715734
6286	7290	6	0.44236073280679994
6287	35407	13	0.49791978897676764
6288	1839	3	0.568324803880337
6289	176562	18	0.39400957907872225
6290	117188	18	0.4549207610167723
6291	27003	20	0.9739624907800765
6292	114481	49	0.3586834475954437
6293	115947	9	0.845513846830321
6294	21472	24	0.5170330632183372
6295	10877	26	0.317148911041489
6296	164166	3	0.4465266689915287
6297	29748	13	0.4619649643443759
6298	3790	25	0.2870657343966671
6299	164600	3	0.4788345638894697
6300	21314	24	0.9297306951925507
6301	36668	40	0.6502598450617115
6302	38645	13	0.20694853689622394
6303	186685	44	0.8106354670242557
6304	19853	39	0.31464026381947774
6305	33710	19	0.921518236979835
6306	130251	48	0.4216507781373246
6307	161778	49	0.5012701357951969
6308	6830	27	0.5407505317518129
6309	185398	3	0.32474302842666075
6310	33704	19	0.8345137560591545
6311	8809	25	0.5469965018816012
6312	35375	43	0.5691870539463961
6313	151877	20	0.5188934490648984
6314	6824	23	0.3651395182407991
6315	3784	4	0.3221749977188099
6316	21300	24	0.8618740064004179
6317	162265	19	0.26362840735435966
6318	19847	39	0.3045933611841536
6319	186691	44	0.8477360384834175
6320	27771	10	0.37177093077582485
6321	27017	20	0.9818965878327625
6322	115953	13	0.813375357966362
6323	21466	24	0.8020283875482145
6324	164172	49	0.5864289445706389
6325	35413	40	0.5500738600301837
6326	7284	31	0.23653076240581186
6327	160314	48	0.48831764117355775
6328	176576	18	0.7185076114779887
6329	184938	22	0.3966265878308398
6330	158853	18	0.6239013586832325
6331	192182	3	0.3973099960405184
6332	165244	14	0.5142861733837719
6333	10693	41	0.3609287211874427
6334	20750	15	0.7871816943702473
6335	20988	9	0.30365720717027156
6336	119199	0	0.42997695094530514
6337	12084	27	0.6494988413734545
6338	157590	49	0.6502537561412177
6339	22147	25	0.42033874431561047
6340	34725	7	0.4796066222754909
6341	184910	40	0.5570105604409603
6342	118287	0	0.833187094941016
6343	8821	25	0.8183282605604191
6344	34043	19	0.6501419551149561
6345	192814	0	0.5021449587052139
6346	36654	40	0.4799325188152194
6347	21328	24	0.46045389851471114
6348	20036	31	0.29221448574381564
6349	26453	26	0.4273380150313203
6350	36640	40	0.8887919040974218
6351	20022	43	0.39742621151926355
6352	8835	25	0.6716847437618496
6353	34057	40	0.40854535036973116
6354	6818	7	0.4105953914989699
6355	12090	27	0.6327593473240609
6356	157584	19	0.27501759093218164
6357	22153	25	0.7286744522857321
6358	160328	23	0.46224030113580317
6359	166981	21	0.39196452627531286
6360	161036	7	0.46097678399436737
6361	184904	21	0.29829242962391755
6362	118293	0	0.7265739300341141
6363	4969	21	0.339808552480121
6364	30557	43	0.3570813877595057
6365	155393	1	0.9424497652095054
6366	20744	15	0.7132524821478823
6367	26335	25	0.37743656523032226
6368	11599	28	0.31037990192523013
6369	6819	4	0.7390687554961186
6370	130278	18	0.4676702871891332
6371	34056	40	0.38717695591611245
6372	8834	25	0.5069760925907508
6373	36899	40	0.5401668751937614
6374	20023	48	0.41835734193654667
6375	36641	40	0.7101956800818368
6376	26452	42	0.45303161181951257
6377	11598	13	0.3047831705055511
6378	20745	15	0.7707943457651784
6379	4968	26	0.2544432058326831
6380	118292	0	0.908269317651198
6381	34730	7	0.3588250644132091
6382	22152	25	0.6955312195796418
6383	118286	0	0.574461367327426
6384	184911	21	0.5663921633045169
6385	22146	25	0.6307637511591186
6386	12085	27	0.5471633624884261
6387	163634	18	0.3618933178739004
6388	20751	15	0.42613366623266596
6389	10692	26	0.3408772005501464
6390	20037	35	0.49052197976323875
6391	21329	42	0.4360278001714219
6392	163152	13	0.2829844229276182
6393	36655	40	0.6732590518120395
6394	26446	37	0.2758756172355316
6395	192815	0	0.5350971275607407
6396	34042	19	0.7443884658843991
6397	119826	49	0.39354189640465725
6398	14392	20	0.6467482496266547
6399	8820	25	0.5814790245217735
6400	27770	26	0.274746107623631
6401	186690	44	0.7960418511709891
6402	19846	31	0.22298217833677264
6403	21301	24	0.7141346496864014
6404	3785	24	0.4192834227812985
6405	6825	1	0.2990964670445313
6406	35374	43	0.5987774801517551
6407	33705	19	0.7006079066216312
6408	8808	25	0.6920744733989435
6409	185399	21	0.2845811243687649
6410	192183	30	0.5255098242957567
6411	176577	49	0.46246710740808505
6412	184939	22	0.3447254894828392
6413	35412	40	0.46444511671872807
6414	25601	42	0.6186462287042129
6415	10862	29	0.4263159144213875
6416	21467	24	0.7183078666584068
6417	115952	9	0.8975417670578975
6418	20779	15	0.7022791280660032
6419	27016	20	0.9635562880771681
6420	28325	20	0.27697196506931154
6421	10876	27	0.3892855214612038
6422	21473	24	0.6275592135378414
6423	180593	28	0.3191208300874424
6424	115946	9	0.9001296616404846
6425	27002	20	0.9479625901614878
6426	114480	49	0.6362194369769439
6427	192197	30	0.6248481225074354
6428	117189	12	0.44265988526422556
6429	34718	13	0.5386780501369886
6430	1838	20	0.5975805653278762
6431	35406	13	0.17205110840618526
6432	193289	2	0.4317239860388943
6433	25615	4	0.28879788882539864
6434	6831	4	0.40442987053883683
6435	130250	49	0.43239643118967236
6436	33711	19	0.87838007611531
6437	19852	31	0.3020817622940868
6438	186684	44	0.8842898728837474
6439	27764	10	0.3632503589182804
6440	38644	40	0.4289939134451286
6441	40927	49	0.3468956571596776
6442	36669	40	0.7073114860284078
6443	21315	24	0.48249247534478273
6444	29749	29	0.43720640234059105
6445	3791	25	0.3342512645155074
6446	36682	40	0.8537931031987057
6447	19661	28	0.3545095252885498
6448	38877	43	0.5689745555171484
6449	40714	34	0.9642103468373665
6450	115013	23	0.37017865198141414
6451	26491	38	0.5165929203523261
6452	2464	48	0.6637867072193666
6453	191313	42	0.3542358800713325
6454	155437	33	0.33540682427266644
6455	182409	18	0.2219356001546094
6456	9531	39	0.31859319092967514
6457	12734	14	0.2548376462405363
6458	193504	0	0.32060666663451237
6459	151889	19	0.3601543031543043
6460	111275	30	0.4697713067077318
6461	33922	19	0.6530640634880358
6462	183717	46	0.3974998223702925
6463	8149	42	0.21676781430200473
6464	111513	49	0.5596756801792987
6465	22191	27	0.4218549838147337
6466	148466	4	0.9154579296503187
6467	193262	19	0.39795657243027377
6468	147755	0	0.4429384879568872
6469	117162	3	0.45576395148900484
6470	185400	18	0.3534354227257676
6471	6164	12	0.37987042785673375
6472	20786	15	0.7876860773675947
6473	191475	28	0.5229309210590515
6474	21498	24	0.8691478436641393
6475	4773	2	0.6577380663297484
6476	20792	15	0.6501110903864001
6477	155345	14	0.3565811232634871
6478	191461	28	0.48856065465246595
6479	10889	29	0.3978310111380196
6480	4767	2	0.6113727086842028
6481	22185	38	0.33046498205535596
6482	111507	49	0.8921643455952057
6483	193276	30	0.5162998426209308
6484	13358	46	0.43492463492014594
6485	118245	21	0.3283402486864721
6486	6170	13	0.5137079076892808
6487	9243	41	0.22439893792857563
6488	34081	40	0.5779551062748985
6489	9525	17	0.3359763496560302
6490	24292	36	0.3044765353706372
6491	117610	0	0.5092312960669212
6492	118523	30	0.5103817239872581
6493	12720	21	0.4201885264908698
6494	158107	27	0.28570552280326406
6495	183703	7	0.49533808667900586
6496	33936	19	0.7592565099174314
6497	160498	42	0.31527397074389474
6498	36696	40	0.8352376498766623
6499	187565	9	0.746851901297761
6500	115007	40	0.7796870883634752
6501	11229	36	0.47372800006461296
6502	191307	3	0.5953927320618074
6503	2470	22	0.29269571583687504
6504	156102	21	0.36772559369359314
6505	14379	1	0.457502034328642
6506	130287	49	0.7646959913029817
6507	159231	18	0.7547798882453721
6508	192626	13	0.36656753061034403
6509	117638	0	0.277652881701515
6510	150573	35	0.5860984600563428
6511	111249	32	0.5915581312943816
6512	11201	36	0.4916898351145458
6513	3746	11	0.8810081318145461
6514	19885	33	0.37441246135679773
6515	2458	13	0.6060463887186898
6516	38693	41	0.38107519418735003
6517	115991	9	0.939949324061079
6518	4997	21	0.3608871242893057
6519	191449	28	0.7537468213724455
6520	189206	0	0.6122861174153552
6521	11567	28	0.3666080058056053
6522	188118	21	0.5037527917766715
6523	20962	15	0.43459621793824066
6524	8175	49	0.530133502178382
6525	178599	17	0.35676176098690865
6526	7246	6	0.3910214580362727
6527	119173	0	0.4803690944712257
6528	184722	0	0.20584842531084047
6529	13370	39	0.3366369732545201
6530	8161	49	0.4330069032540453
6531	7252	6	0.3543789381641113
6532	116254	48	0.5647045589180962
6533	184736	18	0.3760802745998727
6534	118279	0	0.7659305869131056
6535	13364	46	0.529873679404098
6536	115985	9	0.8426336857784247
6537	186121	0	0.5021897959525267
6538	4983	21	0.24820103102029753
6539	11573	28	0.27795834352202886
6540	20976	15	0.5250680743025534
6541	112754	41	0.3128543699528516
6542	187559	9	0.9104866265934296
6543	11215	36	0.3747286022992264
6544	3752	11	0.9442357556478314
6545	19891	28	0.4625291446909991
6546	9519	17	0.4068780185195338
6547	182421	38	0.323686334647937
6548	156116	36	0.43873914541860853
6549	150567	35	0.7934448008489805
6550	157208	18	0.31722717498718955
6551	12293	32	0.5666507057093425
6552	178764	28	0.5603197922536819
6553	185819	1	0.33772485456809054
6554	9096	30	0.6295286609978717
6555	34532	43	0.5725791019101006
6556	118090	18	0.5368775628736253
6557	27228	29	0.716781827802548
6558	11942	26	0.3786349842280114
6559	20547	21	0.34806326227425083
6560	152827	0	0.3786574558193351
6561	29563	29	0.5597254531295662
6562	189945	10	0.28342377566294885
6563	26888	20	0.9364134578073338
6564	20221	18	0.4337670254808965
6565	161553	3	0.45344444333878164
6566	22436	24	0.5262335801057694
6567	13833	12	0.4929814582045688
6568	32625	40	0.3690909422743973
6569	24053	27	0.48453197726293673
6570	116917	18	0.34666385711078135
6571	34240	14	0.4627130136397125
6572	13827	46	0.47480066804737914
6573	2869	29	0.5628326544189545
6574	189789	3	0.3733455436309412
6575	30026	25	0.6737121866701806
6576	21895	25	0.3015549066744157
6577	11956	22	0.7421249034989412
6578	20553	21	0.36095027968644067
