	incnormid	recordid	bronid	w_g	herdrukid	year	top1	top2	top3
1533	1700.0	136597	1001829	wereldlijk		1746.0	topic 25	topic 30	topic 19
1534	1700.0	130303	1001442	wereldlijk	920100.0	1750.0	topic 25	topic 30	topic 19
1535	1700.0	118104	1001151	wereldlijk		1731.0	topic 25	topic 30	topic 19
1536	1700.0	130303	1001385	wereldlijk	919975.0	1745.0	topic 25	topic 30	topic 19
1537	1700.0	130303	1001380	wereldlijk	910308.0	1720.0	topic 25	topic 30	topic 19
1538	1700.0	130303	1016390	wereldlijk	920069.0	1711.0	topic 25	topic 30	topic 19
1539	1705.0	136600	1001649	geestelijk		1626.0	topic 18	topic 13	topic 46
1540	1706.0	136603	1004588	geestelijk		1614.0	topic 13	topic 31	topic 0
1541	1707.0	9619	1010012	geestelijk	910309.0	1640.0	topic 13	topic 19	topic 7
1542	1707.0	180715	1016164	geestelijk		1603.0	topic 13	topic 19	topic 7
1543	1707.0	9619	1000824	geestelijk		1627.0	topic 13	topic 19	topic 7
1544	1708.0	136605	1001649	geestelijk		1626.0	topic 18	topic 31	topic 21
1545	1710.0	150573	1001282	geestelijk	917299.0	1694.0	topic 49	topic 33	topic 18
1546	1710.0	150573	1010500	geestelijk		1630.0	topic 49	topic 33	topic 18
1547	1712.0	13908	1000945	wereldlijk		1646.0	topic 24	topic 12	topic 29
1548	1713.0	114920	1010069	wereldlijk en geestelijk	910310.0	1672.0	topic 29	topic 12	topic 0
1549	1713.0	114920	1001632	wereldlijk en geestelijk		1666.0	topic 29	topic 12	topic 0
1550	1716.0	12100	1000877	geestelijk		1617.0	topic 1	topic 13	topic 21
1551	1716.0	6884	1000746	geestelijk		1637.0	topic 1	topic 13	topic 21
1552	1716.0	146726	1004629	geestelijk		1619.0	topic 1	topic 13	topic 21
1553	1716.0	197274	1001856	geestelijk		1617.0	topic 1	topic 13	topic 21
1554	1716.0	12100	1004985	geestelijk	928133.0	1609.0	topic 1	topic 13	topic 21
1555	1716.0	33723	1010972	geestelijk		1660.0	topic 1	topic 13	topic 21
1556	1716.0	12100	1001876	geestelijk	928061.0	1614.0	topic 1	topic 13	topic 21
1557	1716.0	6884	1016380	geestelijk	922573.0	1722.0	topic 1	topic 13	topic 21
1558	1717.0	114794	1002028	geestelijk		1656.0	topic 28	topic 36	topic 16
1559	1719.0	34470	1011170	geestelijk	915362.0	1722.0	topic 19	topic 27	topic 18
1560	1719.0	34470	1011171	geestelijk		1720.0	topic 19	topic 27	topic 18
1561	1720.0	185402	1001737	geestelijk	918944.0	1657.0	topic 18	topic 0	topic 48
1562	1720.0	185402	1016183	geestelijk		1631.0	topic 18	topic 0	topic 48
1563	1720.0	153235	1001827	geestelijk		1650.0	topic 18	topic 0	topic 48
1564	1720.0	176627	1016078	geestelijk		1683.0	topic 18	topic 0	topic 48
1565	1722.0	34159	1011052	wereldlijk		1659.0	topic 29	topic 10	topic 19
1566	1723.0	136616	1004588	geestelijk		1614.0	topic 15	topic 13	topic 19
1567	1723.0	180673	1016164	geestelijk		1603.0	topic 15	topic 13	topic 19
1568	1724.0	13953	1000946	geestelijk		1670.0	topic 19	topic 13	topic 0
1569	1727.0	111684	1001389	wereldlijk		1750.0	topic 29	topic 30	topic 38
1570	1727.0	136618	1001829	wereldlijk		1746.0	topic 29	topic 30	topic 38
1571	1727.0	186457	1016542	wereldlijk		1701.0	topic 29	topic 30	topic 38
1572	1729.0	34602	1011173	wereldlijk		1641.0	topic 4	topic 14	topic 24
1573	1730.0	149515	1010500	geestelijk		1630.0	topic 33	topic 27	topic 46
1574	1730.0	149515	1001282	geestelijk	917249.0	1694.0	topic 33	topic 27	topic 46
1575	1732.0	147337	1001829	wereldlijk		1746.0	topic 29	topic 30	topic 11
1576	1732.0	112143	1001389	wereldlijk en geestelijk		1750.0	topic 29	topic 30	topic 11
1577	1735.0	147340	1001829	wereldlijk		1746.0	topic 30	topic 29	topic 11
1578	1735.0	183623	1016145	wereldlijk		1739.0	topic 30	topic 29	topic 11
1579	1737.0	147343	1010069	wereldlijk en geestelijk	919184.0	1672.0	topic 25	topic 7	topic 24
1580	1737.0	147343	1001632	wereldlijk en geestelijk		1666.0	topic 25	topic 7	topic 24
1581	1740.0	14606	1010071	geestelijk	910313.0	1648.0	topic 46	topic 7	topic 5
1582	1740.0	14606	1016140	geestelijk	925031.0	1679.0	topic 46	topic 7	topic 5
1583	1740.0	14606	1001855	geestelijk	929991.0	1646.0	topic 46	topic 7	topic 5
1584	1740.0	14606	1000957	geestelijk		1638.0	topic 46	topic 7	topic 5
1585	1741.0	37015	1001870	wereldlijk		1677.0	topic 29	topic 26	topic 37
1586	1741.0	37015	1015612	wereldlijk	915678.0	1684.0	topic 29	topic 26	topic 37
1587	1746.0	3066	1000665	geestelijk		1712.0	topic 19	topic 36	topic 18
1588	1746.0	183979	1000666	geestelijk		1633.0	topic 19	topic 36	topic 18
1589	1748.0	20750	1001931	geestelijk	928040.0	1655.0	topic 44	topic 0	topic 10
1590	1748.0	20750	1001335	geestelijk	928333.0	1728.0	topic 44	topic 0	topic 10
1591	1748.0	20750	1001047	geestelijk		1664.0	topic 44	topic 0	topic 10
1592	1751.0	21293	1000079	geestelijk		1558.0	topic 9	topic 19	topic 14
1593	1751.0	21293	1000131	geestelijk	900922.0	1595.0	topic 9	topic 19	topic 14
1594	1751.0	19198	1000077	geestelijk		1552.0	topic 9	topic 19	topic 14
1595	1751.0	21293	1000082	geestelijk	900687.0	1563.0	topic 9	topic 19	topic 14
1596	1751.0	19198	1000078	geestelijk	900478.0	1556.0	topic 9	topic 19	topic 14
1597	1751.0	21293	1000427	geestelijk	900921.0	1580.0	topic 9	topic 19	topic 14
1598	1760.0	104196	1000696	wereldlijk		1656.0	topic 47	topic 3	topic 36
1599	1761.0	9612	1010012	geestelijk	910314.0	1640.0	topic 15	topic 13	topic 19
1600	1761.0	26447	1000220	geestelijk		1599.0	topic 15	topic 13	topic 19
1601	1761.0	147355	1002058	geestelijk		1646.0	topic 15	topic 13	topic 19
1602	1761.0	185678	1016205	geestelijk	928856.0	1664.0	topic 15	topic 13	topic 19
1603	1761.0	9612	1000824	geestelijk		1627.0	topic 15	topic 13	topic 19
1604	1761.0	185678	1016347	geestelijk		1655.0	topic 15	topic 13	topic 19
1605	1763.0	176521	1000973	wereldlijk		1637.0	topic 14	topic 24	topic 37
1606	1763.0	19463	1000974	wereldlijk		1642.0	topic 14	topic 24	topic 37
1607	1764.0	118482	1001639	geestelijk	910315.0	1687.0	topic 24	topic 36	topic 28
1608	1764.0	118482	1001291	geestelijk	917742.0	1739.0	topic 24	topic 36	topic 28
1609	1764.0	118482	1016186	geestelijk		1680.0	topic 24	topic 36	topic 28
1610	1768.0	116798	1001202	wereldlijk		1709.0	topic 29	topic 11	topic 24
1611	1768.0	186414	1001853	wereldlijk		1678.0	topic 29	topic 11	topic 24
1612	1768.0	195683	1001713	wereldlijk		1657.0	topic 29	topic 11	topic 24
1613	1770.0	22253	1000243	geestelijk	906487.0	1567.0	topic 6	topic 49	topic 9
1614	1770.0	22253	1000176	geestelijk	907131.0	1567.0	topic 6	topic 49	topic 9
1615	1770.0	22253	1000137	geestelijk		1565.0	topic 6	topic 49	topic 9
1616	1772.0	13178	1000919	geestelijk		1663.0	topic 14	topic 46	topic 16
1617	1773.0	2101	1010076	geestelijk	910317.0	1681.0	topic 4	topic 27	topic 40
1618	1773.0	2101	1000636	geestelijk	916816.0	1680.0	topic 4	topic 27	topic 40
1619	1773.0	2101	1016138	geestelijk	925633.0	1686.0	topic 4	topic 27	topic 40
1620	1773.0	2101	1015621	geestelijk		1674.0	topic 4	topic 27	topic 40
1621	1778.0	117072	1001202	wereldlijk		1709.0	topic 11	topic 26	topic 3
1622	1780.0	20597	1001041	wereldlijk		1628.0	topic 27	topic 4	topic 37
1623	1780.0	14323	1000956	wereldlijk		1652.0	topic 27	topic 4	topic 37
1624	1780.0	35926	1011346	wereldlijk		1630.0	topic 27	topic 4	topic 37
1625	1780.0	1586	1000620	wereldlijk		1627.0	topic 27	topic 4	topic 37
1626	1780.0	14262	1000955	wereldlijk		1646.0	topic 27	topic 4	topic 37
1627	1781.0	13845	1000945	wereldlijk		1646.0	topic 27	topic 47	topic 5
1628	1782.0	32496	1011033	wereldlijk		1667.0	topic 10	topic 36	topic 24
1629	1783.0	22145	1000243	geestelijk	906434.0	1567.0	topic 6	topic 15	topic 49
1630	1783.0	22145	1000176	geestelijk	907078.0	1567.0	topic 6	topic 15	topic 49
1631	1783.0	22145	1000137	geestelijk		1565.0	topic 6	topic 15	topic 49
1632	1786.0	119200	1001332	geestelijk	921058.0	1725.0	topic 28	topic 27	topic 49
1633	1786.0	119200	1016320	geestelijk		1709.0	topic 28	topic 27	topic 49
1634	1787.0	10621	1000026	wereldlijk		1591.0	topic 2	topic 16	topic 21
1635	1788.0	36911	1001870	geestelijk		1677.0	topic 14	topic 18	topic 4
1636	1788.0	36911	1015612	geestelijk	915577.0	1684.0	topic 14	topic 18	topic 4
1637	1789.0	13818	1000944			1643.0	topic 12	topic 24	topic 46
1638	1792.0	4988	1000728	geestelijk		1637.0	topic 27	topic 6	topic 49
1639	1796.0	3542	1000692	wereldlijk		1613.0	topic 21	topic 24	topic 19
1640	1797.0	3169	1000671	geestelijk		1645.0	topic 27	topic 33	topic 16
1641	1798.0	69	1000604	geestelijk		1643.0	topic 37	topic 0	topic 39
1642	1799.0	2934	1000663	geestelijk		1624.0	topic 33	topic 18	topic 24
1643	1799.0	2934	1016999	geestelijk	924335.0	1645.0	topic 33	topic 18	topic 24
1644	1799.0	2934	1017005	geestelijk	927008.0	1660.0	topic 33	topic 18	topic 24
1645	1799.0	2934	1001596	geestelijk	910335.0	1647.0	topic 33	topic 18	topic 24
1646	1799.0	2934	1001300	geestelijk	910336.0	1685.0	topic 33	topic 18	topic 24
1647	1801.0	13974	1000946	geestelijk		1670.0	topic 17	topic 37	topic 36
1648	1801.0	117035	1001328	geestelijk	917126.0	1713.0	topic 17	topic 37	topic 36
1649	1801.0	117035	1016196	geestelijk		1669.0	topic 17	topic 37	topic 36
1650	1803.0	3229	1000671	geestelijk		1645.0	topic 27	topic 39	topic 17
1651	1805.0	6168	1010060	wereldlijk	911045.0	1730.0	topic 14	topic 16	topic 5
1652	1805.0	6168	1000737	wereldlijk		1636.0	topic 14	topic 16	topic 5
1653	1807.0	130225	1016157	wereldlijk		1710.0	topic 24	topic 39	topic 12
1654	1807.0	130225	1001380	wereldlijk	920097.0	1720.0	topic 24	topic 39	topic 12
1655	1807.0	189765	1016143	wereldlijk		1750.0	topic 24	topic 39	topic 12
1656	1807.0	130225	1001385	wereldlijk	919927.0	1745.0	topic 24	topic 39	topic 12
1657	1807.0	6954	1000748	wereldlijk		1637.0	topic 24	topic 39	topic 12
1658	1807.0	130225	1016390	wereldlijk	920023.0	1711.0	topic 24	topic 39	topic 12
1659	1808.0	19184	1000972	wereldlijk		1611.0	topic 14	topic 16	topic 7
1660	1809.0	4474	1000140	geestelijk		1565.0	topic 9	topic 27	topic 37
1661	1828.0	117627	1001322	wereldlijk		1720.0	topic 16	topic 28	topic 38
1662	1831.0	149324	1001282	geestelijk	917221.0	1694.0	topic 33	topic 49	topic 19
1663	1831.0	149324	1010500	geestelijk		1630.0	topic 33	topic 49	topic 19
1664	1832.0	153143	1010069	geestelijk	919204.0	1672.0	topic 24	topic 46	topic 40
1665	1832.0	153143	1001632	geestelijk		1666.0	topic 24	topic 46	topic 40
1666	1836.0	153147	1001687	geestelijk		1612.0	topic 31	topic 13	topic 18
1667	1839.0	36200	1011343	geestelijk		1675.0	topic 4	topic 27	topic 13
1668	1841.0	27165	1007038	wereldlijk		1598.0	topic 2	topic 21	topic 39
1669	1843.0	36959	1015612	wereldlijk	915618.0	1684.0	topic 26	topic 7	topic 12
1670	1843.0	36959	1001870	wereldlijk		1677.0	topic 26	topic 7	topic 12
1671	1844.0	36046	1015503	wereldlijk		1664.0	topic 24	topic 29	topic 26
1672	1845.0	153149	1001687	geestelijk		1612.0	topic 7	topic 19	topic 21
1673	1848.0	115812	1016154	geestelijk		1681.0	topic 17	topic 42	topic 48
1674	1848.0	9087	1000814	geestelijk		1676.0	topic 17	topic 42	topic 48
1675	1848.0	115812	1001338	geestelijk	920346.0	1692.0	topic 17	topic 42	topic 48
1676	1848.0	9087	1017670	geestelijk	929565.0	1679.0	topic 17	topic 42	topic 48
1677	1848.0	9087	1016131	geestelijk	924208.0	1727.0	topic 17	topic 42	topic 48
1678	1848.0	9087	1017679	geestelijk	923633.0	1681.0	topic 17	topic 42	topic 48
1679	1848.0	9087	1001298	geestelijk	910849.0	1743.0	topic 17	topic 42	topic 48
1680	1848.0	9087	1016357	geestelijk	923723.0	1695.0	topic 17	topic 42	topic 48
1681	1854.0	153170	1004588	geestelijk		1614.0	topic 31	topic 13	topic 10
1682	1854.0	180699	1016164	geestelijk		1603.0	topic 31	topic 13	topic 10
1683	1862.0	9628	1010012	geestelijk	910289.0	1640.0	topic 13	topic 19	topic 16
1684	1862.0	9628	1000824	geestelijk		1627.0	topic 13	topic 19	topic 16
1685	1864.0	7893	1000768	wereldlijk		1657.0	topic 29	topic 34	topic 24
1686	1864.0	4554	1000714	wereldlijk		1667.0	topic 29	topic 34	topic 24
1687	1864.0	4554	1001204	wereldlijk	910290.0	1703.0	topic 29	topic 34	topic 24
1688	1864.0	7893	1001651	wereldlijk	910291.0	1628.0	topic 29	topic 34	topic 24
1689	1865.0	29565	1006929	geestelijk		1600.0	topic 21	topic 9	topic 18
1690	1865.0	115800	1016154	geestelijk		1681.0	topic 21	topic 9	topic 18
1691	1865.0	12115	1000877	geestelijk		1617.0	topic 21	topic 9	topic 18
1692	1865.0	6134	1010177	geestelijk		1632.0	topic 21	topic 9	topic 18
1693	1865.0	197234	1001856	geestelijk		1617.0	topic 21	topic 9	topic 18
1694	1865.0	146780	1004631	geestelijk		1619.0	topic 21	topic 9	topic 18
1695	1865.0	115800	1001338	geestelijk	920338.0	1692.0	topic 21	topic 9	topic 18
1696	1865.0	32654	1010972	geestelijk		1660.0	topic 21	topic 9	topic 18
1697	1865.0	24416	1000406	geestelijk		1590.0	topic 21	topic 9	topic 18
1698	1865.0	14591	1000957	geestelijk		1638.0	topic 21	topic 9	topic 18
1699	1865.0	14591	1016140	geestelijk	925020.0	1679.0	topic 21	topic 9	topic 18
1700	1865.0	14591	1001855	geestelijk	910294.0	1646.0	topic 21	topic 9	topic 18
1701	1865.0	12115	1004985	geestelijk	928146.0	1609.0	topic 21	topic 9	topic 18
1702	1865.0	12115	1001876	geestelijk	910293.0	1614.0	topic 21	topic 9	topic 18
1703	1865.0	6134	1016865	geestelijk	925272.0	1683.0	topic 21	topic 9	topic 18
1704	1865.0	6134	1016756	geestelijk	924763.0	1722.0	topic 21	topic 9	topic 18
1705	1865.0	6134	1000733	geestelijk	918523.0	1634.0	topic 21	topic 9	topic 18
1706	1865.0	5048	1000728	geestelijk		1637.0	topic 21	topic 9	topic 18
1707	1865.0	23699	1000222	geestelijk		1597.0	topic 21	topic 9	topic 18
1708	1865.0	3780	1000198	geestelijk		1582.0	topic 21	topic 9	topic 18
1709	1868.0	1827	1000623	wereldlijk		1615.0	topic 39	topic 27	topic 17
1710	1869.0	24492	1000032	wereldlijk		1596.0	topic 31	topic 21	topic 30
1711	1874.0	2473	1000653	wereldlijk		1622.0	topic 39	topic 10	topic 19
1712	1875.0	29696	1006929	geestelijk		1600.0	topic 0	topic 8	topic 36
1713	1876.0	26858	1006685	wereldlijk		1568.0	topic 41	topic 18	topic 19
1714	1876.0	29048	1007039	wereldlijk		1587.0	topic 41	topic 18	topic 19
1715	1877.0	4337	1000703	wereldlijk		1645.0	topic 23	topic 47	topic 7
1716	1881.0	2834	1006702	wereldlijk		1590.0	topic 2	topic 45	topic 25
1717	1883.0	30600	1001493	wereldlijk		1563.0	topic 2	topic 9	topic 21
1718	1883.0	30598	1000249	wereldlijk		1554.0	topic 2	topic 9	topic 21
1719	1883.0	30595	1001502	wereldlijk		1573.0	topic 2	topic 9	topic 21
1720	1883.0	30599	1000008	wereldlijk		1572.0	topic 2	topic 9	topic 21
1721	1883.0	27024	1006685	wereldlijk		1568.0	topic 2	topic 9	topic 21
1722	1883.0	85	1000025	wereldlijk		1589.0	topic 2	topic 9	topic 21
1723	1883.0	30593	1000270	wereldlijk		1571.0	topic 2	topic 9	topic 21
1724	1886.0	19187	1000344	geestelijk	907171.0	1582.0	topic 9	topic 15	topic 7
1725	1886.0	21284	1000079	geestelijk		1558.0	topic 9	topic 15	topic 7
1726	1886.0	19187	1000077	geestelijk		1552.0	topic 9	topic 15	topic 7
1727	1886.0	24490	1000046	geestelijk		1550.0	topic 9	topic 15	topic 7
1728	1886.0	21284	1000131	geestelijk	900882.0	1595.0	topic 9	topic 15	topic 7
1729	1886.0	21284	1000427	geestelijk	900881.0	1580.0	topic 9	topic 15	topic 7
1730	1886.0	21284	1000082	geestelijk	900678.0	1563.0	topic 9	topic 15	topic 7
1731	1886.0	19187	1001531	geestelijk	909268.0	1577.0	topic 9	topic 15	topic 7
1732	1886.0	19187	1000451	geestelijk	907966.0	1600.0	topic 9	topic 15	topic 7
1733	1886.0	19187	1000094	geestelijk	907645.0	1596.0	topic 9	topic 15	topic 7
1734	1886.0	19187	1000089	geestelijk	906301.0	1579.0	topic 9	topic 15	topic 7
1735	1886.0	19187	1000090	geestelijk	902929.0	1580.0	topic 9	topic 15	topic 7
1736	1886.0	19187	1000096	geestelijk	902933.0	1599.0	topic 9	topic 15	topic 7
1737	1886.0	19187	1000093	geestelijk	902932.0	1593.0	topic 9	topic 15	topic 7
1738	1886.0	19187	1000557	geestelijk	902931.0	1591.0	topic 9	topic 15	topic 7
1739	1886.0	19187	1000092	geestelijk	902930.0	1589.0	topic 9	topic 15	topic 7
1740	1886.0	19187	1000088	geestelijk	902928.0	1579.0	topic 9	topic 15	topic 7
1741	1886.0	19187	1000087	geestelijk	902681.0	1577.0	topic 9	topic 15	topic 7
1742	1886.0	19187	1000084	geestelijk	902344.0	1569.0	topic 9	topic 15	topic 7
1743	1886.0	19187	1000095	geestelijk	901915.0	1559.0	topic 9	topic 15	topic 7
1744	1886.0	19187	1000083	geestelijk	900208.0	1566.0	topic 9	topic 15	topic 7
1745	1886.0	19187	1000078	geestelijk	900000.0	1556.0	topic 9	topic 15	topic 7
1746	1886.0	19187	1000091	geestelijk	905011.0	1582.0	topic 9	topic 15	topic 7
1747	1888.0	1864	1000623	wereldlijk		1615.0	topic 24	topic 10	topic 19
1748	1890.0	136607	1001649	geestelijk		1626.0	topic 0	topic 36	topic 27
1749	1890.0	118220	1001323	geestelijk		1732.0	topic 0	topic 36	topic 27
1750	1890.0	148197	1001307	geestelijk		1700.0	topic 0	topic 36	topic 27
1751	1893.0	3419	1000328	wereldlijk		1575.0	topic 21	topic 2	topic 38
1752	1895.0	20220	1001027	geestelijk		1647.0	topic 27	topic 19	topic 24
1753	1898.0	4973	1000728	geestelijk		1637.0	topic 18	topic 19	topic 36
1754	1903.0	13777	1000944	wereldlijk		1643.0	topic 39	topic 3	topic 49
1755	1904.0	27827	1000020	wereldlijk		1581.0	topic 32	topic 19	topic 2
1756	1904.0	27827	1017712	wereldlijk	929475.0	1614.0	topic 32	topic 19	topic 2
1757	1904.0	27827	1015659	wereldlijk	929043.0	1614.0	topic 32	topic 19	topic 2
1758	1904.0	27827	1016941	wereldlijk	926670.0	1621.0	topic 32	topic 19	topic 2
1759	1904.0	27827	1017711	wereldlijk	928608.0	1610.0	topic 32	topic 19	topic 2
1760	1904.0	27827	1017165	wereldlijk	926322.0	1603.0	topic 32	topic 19	topic 2
1761	1904.0	27827	1000461	wereldlijk	908714.0	1598.0	topic 32	topic 19	topic 2
1762	1904.0	27827	1000254	wereldlijk	908663.0	1592.0	topic 32	topic 19	topic 2
1763	1904.0	27827	1000021	wereldlijk	908614.0	1588.0	topic 32	topic 19	topic 2
1764	1904.0	27827	1017015	wereldlijk	926371.0	1616.0	topic 32	topic 19	topic 2
1765	1905.0	20115	1010003	wereldlijk	910300.0	1654.0	topic 3	topic 47	topic 39
1766	1905.0	20115	1001026	wereldlijk		1654.0	topic 3	topic 47	topic 39
1767	1931.0	111891	1001390	wereldlijk		1745.0	topic 43	topic 30	topic 23
1768	1931.0	153380	1001829	wereldlijk		1746.0	topic 43	topic 30	topic 23
1769	1936.0	11861	1000875	geestelijk		1648.0	topic 27	topic 16	topic 18
1770	1937.0	116567	1001320	geestelijk		1709.0	topic 48	topic 18	topic 38
1771	1937.0	115811	1016154	geestelijk		1681.0	topic 48	topic 18	topic 38
1772	1937.0	115811	1001338	geestelijk	920345.0	1692.0	topic 48	topic 18	topic 38
1773	1938.0	9534	1016981	geestelijk	929184.0	1676.0	topic 3	topic 36	topic 37
1774	1938.0	9534	1000821	geestelijk		1650.0	topic 3	topic 36	topic 37
1775	1940.0	153383	1004248	wereldlijk		1663.0	topic 39	topic 12	topic 17
1776	1943.0	5082	1000728	geestelijk		1637.0	topic 15	topic 10	topic 13
1777	1943.0	9618	1010012	geestelijk	910318.0	1640.0	topic 15	topic 10	topic 13
1778	1943.0	180613	1016164	geestelijk		1603.0	topic 15	topic 10	topic 13
1779	1943.0	189110	1016327	geestelijk		1609.0	topic 15	topic 10	topic 13
1780	1943.0	9618	1000824	geestelijk		1627.0	topic 15	topic 10	topic 13
1781	1947.0	153389	1017294	geestelijk		1636.0	topic 46	topic 13	topic 21
1782	1947.0	22976	1000207	geestelijk		1593.0	topic 46	topic 13	topic 21
1783	1947.0	176754	1016078	geestelijk		1683.0	topic 46	topic 13	topic 21
1784	1947.0	153390	1001900	geestelijk		1679.0	topic 46	topic 13	topic 21
1785	1947.0	153389	1001890	geestelijk	922136.0	1657.0	topic 46	topic 13	topic 21
1786	1947.0	22976	1000208	geestelijk	901497.0	1598.0	topic 46	topic 13	topic 21
1787	1947.0	153384	1001607	geestelijk		1625.0	topic 46	topic 13	topic 21
1788	1947.0	148206	1001307	geestelijk		1700.0	topic 46	topic 13	topic 21
1789	1947.0	118225	1001323	geestelijk		1732.0	topic 46	topic 13	topic 21
1790	1947.0	8041	1000773	geestelijk		1644.0	topic 46	topic 13	topic 21
1791	1947.0	153385	1001827	geestelijk		1650.0	topic 46	topic 13	topic 21
1792	1949.0	19577	1000980	wereldlijk		1645.0	topic 38	topic 27	topic 2
1793	1953.0	117611	1001322	wereldlijk		1720.0	topic 16	topic 28	topic 24
1794	1955.0	117518	1001322	wereldlijk		1720.0	topic 16	topic 28	topic 11
1795	1956.0	117933	1001322	wereldlijk		1720.0	topic 16	topic 19	topic 26
1796	1957.0	115110	1001684	wereldlijk		1665.0	topic 38	topic 39	topic 10
1797	1957.0	153399	1001551	wereldlijk		1664.0	topic 38	topic 39	topic 10
1798	1957.0	153400	1001829	wereldlijk		1746.0	topic 38	topic 39	topic 10
1799	1962.0	14972	1000968	wereldlijk		1626.0	topic 7	topic 16	topic 32
1800	1965.0	2027	1016462	wereldlijk		1668.0	topic 47	topic 19	topic 24
1801	1968.0	13287	1000919	geestelijk		1663.0	topic 42	topic 48	topic 18
1802	1968.0	13288	1000919	geestelijk		1663.0	topic 42	topic 48	topic 18
1803	1976.0	153416	1001900	geestelijk		1679.0	topic 2	topic 31	topic 13
1804	1976.0	153415	1001827	geestelijk		1650.0	topic 2	topic 31	topic 13
1805	1976.0	153414	1001667	geestelijk		1618.0	topic 2	topic 31	topic 13
1806	1980.0	22714	1000210	geestelijk	900048.0	1600.0	topic 2	topic 18	topic 1
1807	1980.0	28486	1007012	geestelijk		1598.0	topic 2	topic 18	topic 1
1808	1980.0	22714	1000209	geestelijk		1576.0	topic 2	topic 18	topic 1
1809	1982.0	2567	1000653	wereldlijk		1622.0	topic 27	topic 19	topic 11
1810	1984.0	1565	1000620	wereldlijk		1627.0	topic 27	topic 24	topic 39
1811	1984.0	14896	1000965	wereldlijk		1622.0	topic 27	topic 24	topic 39
1812	1988.0	10066	1001168	wereldlijk		1658.0	topic 14	topic 27	topic 24
1813	1989.0	130224	1016157	wereldlijk		1710.0	topic 24	topic 12	topic 30
1814	1989.0	189762	1016143	wereldlijk		1750.0	topic 24	topic 12	topic 30
